Year,Reg,Group,Bra15,Bra16,Bra17,Bra18,Bra19,Bra20,Bra21,Bra22,Bra23,Bra24,Bra25,Bra26,Bra27,Bra28,Bra29,Bra30,Bra31,Bra32,Bra33,Bra34,Bra35,Bra36,Bra37,Bra38,Bra39,Bra40,Bra41,Bra42,Bra43,Bra44,Bra45,Bra46,Bra47,Bra48,Bra49,Bra50,Bra51,Bra52,Bra53,Bra54,Bra55
2017,1126,U,0,0,0,1285,22912,46225,89361,116543,112593,106613,120989,120052,89145,101725,112255,105974,93878,80095,98304,69671,55144,61500,47407,54054,28592,41777,21958,16518,8215,8424,2058,1682,1612,1987,797,0,0,0,0,0,0
2017,1126,R,0,0,0,2248,19774,69048,113147,132833,114273,124841,131368,117156,98727,114575,97484,105021,91791,80223,85141,76048,84063,56352,40969,52583,40503,36670,17728,11757,13423,6426,2243,1175,523,623,717,0,0,0,0,0,0
2017,1183,T,1212,5214,9574,27392,50954,69913,80625,89131,106777,107015,109830,99897,87345,90904,92901,81496,67717,62736,64973,54453,46277,38270,30128,24511,23565,13971,7563,7500,4292,1672,1830,329,158,161,0,0,0,0,0,0,0
2017,1183,U,1973,6763,6943,19306,48780,52900,68874,78470,95876,97120,99307,94522,84138,91157,94217,80611,64773,59978,69767,52840,46914,38102,29535,25453,25832,15578,9387,7439,6006,2624,2288,0,276,294,0,0,0,0,0,0,0
2017,1183,R,414,3514,12498,35721,52975,85433,92472,99549,116843,116842,120650,105952,91162,90612,91396,82546,71419,66192,59266,56435,45500,38493,30941,23273,20706,11957,5065,7582,2117,429,1247,768,0,0,0,0,0,0,0,0,0
2017,1191,T,1142,2968,8604,24031,32545,56732,66929,74851,87771,84674,88932,87208,82681,79673,81975,74889,68701,63233,65226,53201,53857,35277,30135,26644,18302,17736,11792,5976,6285,2649,994,312,0,319,0,0,0,0,0,0,0
2017,1191,U,878,847,3321,15564,22430,50356,61538,65147,86003,80916,95550,85935,74924,77051,84815,80444,69937,71409,63761,63629,49330,42649,31448,32335,20222,22127,12191,5935,4601,3006,0,669,0,736,0,0,0,0,0,0,0
2017,1191,R,1344,4622,12618,30189,39428,60949,70601,81218,88927,87278,84074,88255,89076,81685,79761,70677,67756,56780,66364,44872,57477,29027,28986,21529,16667,14233,11454,6011,7563,2368,1808,0,0,0,0,0,0,0,0,0,0
2017,1190,T,1309,1750,5077,19593,33898,51680,63830,84061,103571,104888,112296,117182,104204,103033,106903,100161,82619,84259,79487,66461,63335,52916,46295,42681,33587,21175,10733,9043,6605,3557,2140,202,602,1256,832,0,0,0,0,382,0
2017,1190,U,417,1972,3830,12385,29067,44558,63965,84588,107057,107186,112760,126631,112593,106997,109120,101841,90092,86526,87566,72204,71450,56684,50864,47134,36658,22427,10901,10646,8762,3473,2616,0,906,1904,1271,0,0,0,0,582,0
2017,1190,R,2816,1366,7213,31013,41405,63072,63618,83240,97885,101114,111552,101328,89726,95977,102769,97040,68477,80039,65123,56345,48563,45579,37348,34078,27770,18846,10396,5807,2426,3723,1239,587,0,0,0,0,0,0,0,0,0
2017,1196,T,165,678,15934,71952,119216,155438,162358,197692,194129,188242,183590,156047,141670,143331,147840,128298,108345,103820,98851,81892,74975,59851,54718,46136,36617,29739,19121,14131,7406,4919,3135,1063,394,283,442,152,0,140,0,0,0
2017,1196,U,244,1691,15980,58283,110781,149767,173613,223489,222694,203304,212686,160792,141611,155172,152458,129438,111969,111903,108036,87543,79852,62113,59904,53830,43140,33026,21117,15782,9019,6858,4326,691,682,389,410,0,0,371,0,0,0
2017,1196,R,125,131,15909,79356,123636,158445,156290,184386,179180,179948,167155,153029,141711,135628,144852,127550,105804,98285,93184,78378,71925,58287,51110,41347,32706,27858,17894,13103,6451,3786,2459,1296,214,222,460,235,0,0,0,0,0
2017,1107,T,2445,6474,14206,32997,53464,70445,76085,88407,101233,84626,86103,85353,82466,87129,83202,79236,71587,66125,57758,53032,48909,40859,29578,27064,18425,15845,8902,5587,2943,1265,1080,260,317,224,114,117,107,0,0,0,0
2017,1107,U,1733,4594,9467,23256,35625,51355,60545,73544,93262,70827,73272,77153,75729,86575,83128,81472,71942,69468,59997,55644,51052,41214,30682,27930,19658,17514,8965,6048,3070,1325,1015,431,520,284,197,208,92,0,0,0,0
2017,1107,R,3458,9148,21068,47463,80121,98996,100808,110987,113604,111010,113705,103051,96156,88160,83333,75283,70970,60426,53898,48505,45205,40249,27706,25619,16441,13217,8798,4857,2753,1175,1171,0,0,137,0,0,126,0,0,0,0
2017,3300,T,1415,4009,10042,24622,41403,54046,65152,79641,93377,100246,108133,107716,102249,100282,96865,92015,82113,75335,68362,61944,52211,45413,36655,29575,22764,16752,10874,6783,3905,2024,1033,439,206,109,63,51,19,14,9,4,24
2017,3300,U,1236,2953,7293,18063,31232,44144,54498,69998,84670,90722,98279,101458,98166,98688,96048,91850,81639,75805,68893,62408,52377,45266,36090,29412,22614,16909,10928,6627,3977,2111,1059,507,211,133,75,66,28,20,13,6,29
2017,3300,R,1834,6716,17666,45784,72754,81643,94462,105631,118127,131931,143472,130352,117103,105927,99702,92594,83852,73616,66467,60300,51635,45919,38566,30105,23237,16272,10711,7234,3707,1784,964,264,193,52,34,17,0,0,0,0,13
2017,1180,T,1177,3133,9981,25793,41674,57352,67859,80567,99325,107254,113285,112767,105089,103223,101487,96327,85102,78068,72969,62816,53052,47910,39221,32498,24716,19935,12035,7213,4780,2507,1229,415,373,187,74,72,68,33,0,0,56
2017,1180,U,1214,1852,6126,13786,22153,34380,46088,58216,80025,85995,93317,101252,96339,97363,99538,91675,82843,77550,70656,61661,51593,45486,37294,30573,23982,18697,12117,6125,4472,2537,1070,436,495,317,128,125,116,56,0,0,96
2017,1180,R,1125,5359,18340,63880,98025,110014,112576,123341,137017,153380,159010,139517,125712,116295,105711,106672,90373,79248,78005,65340,56132,53016,43201,36281,26114,22204,11887,9072,5291,2457,1478,384,188,0,0,0,0,0,0,0,0
2017,1188,T,2898,5316,11927,38791,45768,67173,77575,92298,86995,104186,109430,107349,101241,100229,104210,92179,89265,84223,71018,65474,57340,48353,42744,33368,24769,18459,13773,10276,3835,923,1419,690,455,0,0,0,202,0,0,0,0
2017,1188,U,3014,5719,10602,31200,40632,53429,53640,73804,77974,83814,95501,95624,95109,97295,101963,94099,86700,83897,74006,65231,58613,43860,41436,29820,25718,17313,10987,10348,4357,692,1076,696,349,0,0,0,324,0,0,0,0
2017,1188,R,2692,4602,14313,52868,55046,91807,128571,129991,104717,151774,146638,140258,118417,107953,109929,87279,96005,85093,62601,66132,54017,60182,46099,42008,22535,21067,20040,10121,2761,1383,2084,679,655,0,0,0,0,0,0,0,0
2017,1189,T,1132,3702,4755,17063,30493,41216,54067,63747,85568,82292,89122,83855,87993,69627,71238,75926,67332,61344,54438,45537,39301,39077,26578,22428,18095,9932,8618,5693,3047,886,1494,325,344,0,0,170,0,0,0,0,0
2017,1189,U,883,3124,2938,13637,23931,35082,46031,57163,83378,78210,86893,84385,91213,72057,77928,85264,70028,63622,57116,46962,42506,41757,27995,25095,17751,10780,8710,5755,2474,273,2132,540,576,0,0,0,0,0,0,0,0
2017,1189,R,1579,4721,8382,26393,49221,58329,74359,78083,90186,91263,94172,82674,81032,64500,57197,56695,61523,56120,48238,42187,31838,32986,23375,16736,18800,8174,8428,5572,4122,2023,440,0,0,0,0,423,0,0,0,0,0
2017,1192,T,751,2078,5670,16469,32124,42588,56294,76916,97278,107185,120883,115324,108202,108260,99838,96823,84379,77490,71713,64629,55713,46614,38213,30988,23324,17964,12660,8217,4246,2522,1253,393,354,241,160,76,0,0,66,0,0
2017,1192,U,785,1958,4830,15052,28957,41435,53688,77420,98547,107997,121200,117324,110721,113011,104397,101946,86278,80713,74498,66985,57565,47951,39344,31811,24202,19171,12623,7935,4682,2728,1438,415,418,216,216,103,0,0,88,0,0
2017,1192,R,648,2447,8275,21201,42027,45944,64008,75415,93267,104090,119544,106534,96423,85867,77902,71121,74392,60184,56715,51831,45897,39836,32715,27170,19517,13032,12806,9252,2715,1830,660,325,158,313,0,0,0,0,0,0,0
2017,1194,T,2299,4574,12560,29054,45051,59038,74635,79572,91876,99061,108642,121589,120997,109362,104388,101976,87507,86343,75789,72581,57903,53502,43201,32871,28848,20293,13159,6691,4028,2145,387,198,102,0,0,0,99,94,0,0,0
2017,1194,U,1813,3717,7246,17294,30599,44962,62105,66858,78018,79951,86738,101222,103640,96333,92568,93941,83329,81442,72692,68670,54762,52350,41735,32836,27302,20407,11958,6871,2572,2271,584,149,157,0,0,0,157,153,0,0,0
2017,1194,R,3140,6176,23188,57423,77306,87841,99498,103531,121427,155697,185317,194580,178099,149648,141566,125325,99678,100130,83918,82913,65927,56474,46938,32958,32633,20024,15991,6271,7305,1867,0,295,0,0,0,0,0,0,0,0,0
2017,1197,T,902,4553,8538,22986,42467,55908,68765,95620,97530,104521,111736,111304,104531,102766,99437,93591,85525,79808,64506,58508,53384,47373,40902,32726,23908,21203,13118,6341,5014,1883,1386,578,467,0,0,224,0,0,0,0,97
2017,1197,U,581,2781,5425,15789,30803,45026,52992,72639,77085,84725,90231,96591,93437,97039,93963,91543,82339,80672,62222,58001,51928,45724,39717,32355,22167,20543,14343,6011,5414,2651,1673,759,193,0,0,373,0,0,0,0,159
2017,1197,R,1428,7918,14851,39683,66953,77269,100450,140751,141424,160204,177660,155541,138553,119782,115015,99713,95676,76992,71816,60013,57636,51988,43848,33573,27669,22546,10742,6947,4349,622,914,295,881,0,0,0,0,0,0,0,0
2017,1157,T,1519,6239,13042,34183,54024,66873,78823,87406,98487,102166,111239,117364,103550,108372,105551,99325,88422,83461,76050,67197,59497,51106,40194,32343,26690,20016,11964,8380,4425,2492,1073,719,115,59,0,0,0,57,0,51,0
2017,1157,U,1346,4995,8807,23913,38308,51492,64456,73664,85262,93154,99055,111611,96241,104945,101141,96416,88313,81981,74877,67947,58733,49767,39124,30659,25672,21317,12662,8169,4992,2593,904,789,150,79,0,0,0,76,0,69,0
2017,1157,R,1993,10517,29559,92359,139891,128538,133941,136712,146676,137461,159620,140958,134075,122274,123298,111003,88869,89597,80790,64135,62516,56263,44299,38663,30502,15262,9438,9107,2493,2140,1647,483,0,0,0,0,0,0,0,0,0
2017,1133,T,777,4429,10143,29871,47009,59725,66189,87155,92188,111692,120401,121354,114279,111155,108152,98807,98446,78159,75771,67798,61665,48603,43974,32609,24705,19420,12939,8822,5830,1777,843,862,255,0,0,0,0,0,0,0,89
2017,1133,U,499,3416,6756,20140,37487,48094,58277,77381,81257,101351,109017,109632,111667,106148,105647,94755,98818,75497,74743,67398,62222,50111,42001,32886,26365,17866,12795,9455,5678,2279,782,1130,171,0,0,0,0,0,0,0,125
2017,1133,R,1753,9206,28533,101887,122490,121641,101124,125922,137226,165837,185752,185026,128440,137297,121090,119848,96463,91737,80967,69832,58804,41199,53204,31361,17452,25879,13521,6395,6383,0,1047,0,505,0,0,0,0,0,0,0,0
2017,1122,T,1801,4084,8908,19443,36660,46712,59851,74079,86760,95017,104175,99825,100131,98837,96286,91185,79257,74212,65162,61785,51878,44935,36139,28382,21473,15314,10044,6721,3551,1825,1105,525,45,190,196,48,0,0,0,0,74
2017,1122,U,1586,3443,7733,15911,31324,41750,54826,72081,85396,93884,105474,100052,102135,103023,98754,94102,81970,77214,67773,62640,53958,45904,36840,29865,21884,15599,10703,6519,3684,2009,979,596,0,239,187,61,0,0,0,0,48
2017,1122,R,2687,6739,13957,36388,63985,70618,83029,82751,92580,100065,98222,98743,90153,77993,84403,76986,65143,58527,51724,57357,41341,39765,32338,20720,19396,13911,6812,7678,2942,987,1653,227,227,0,232,0,0,0,0,0,168
2017,1153,T,2075,6304,15253,31035,56052,64295,77997,97688,105696,119418,126868,123375,116553,106996,104763,94646,86849,75775,69156,62087,52532,42463,36355,27753,22263,15012,9543,5552,2829,2019,757,464,157,0,0,0,0,0,0,0,0
2017,1153,U,2012,2381,10091,21036,39180,55700,65307,83494,86682,90083,89880,95928,93987,93147,89866,84533,77672,69166,67451,60051,49231,39444,34311,25530,20295,13984,8830,6081,2457,1499,510,527,137,0,0,0,0,0,0,0,0
2017,1153,R,2158,11801,22727,44987,76991,74419,93371,118606,142593,201446,248253,204138,177471,140845,138487,117297,108403,90937,72742,66253,58970,48378,40312,31700,25597,16723,10764,4686,3399,2796,1116,375,186,0,0,0,0,0,0,0,0
2017,1156,T,1264,2930,8304,19930,35244,56711,67148,78783,87242,86711,95480,93346,85032,86721,77441,71832,69723,63765,53037,48084,41728,34749,28020,20140,18397,10325,7628,3908,2515,1628,855,107,109,0,113,0,0,0,0,0,0
2017,1156,U,1055,1811,5654,18806,28437,46166,56331,66883,79296,79498,88019,88339,85173,86866,79488,73491,71158,66987,56431,50650,43537,34685,27344,22295,20154,10601,7331,4532,2665,1730,1088,154,161,0,169,0,0,0,0,0,0
2017,1156,R,1717,5641,15052,22634,51613,80290,90441,105509,105964,105711,115942,107107,84640,86326,72123,67382,65591,54569,43668,40940,36769,34926,29845,14724,14036,9645,8348,2458,2170,1402,342,0,0,0,0,0,0,0,0,0,0
2017,1136,T,1878,3654,10070,21855,36603,49770,58292,68764,86814,91669,97042,100596,98373,96848,94764,91525,81072,72831,69365,63085,49902,44974,34820,29464,22505,15249,10192,5986,3503,1949,1300,508,88,141,0,48,0,0,0,0,0
2017,1136,U,1335,2668,8882,19001,30733,45121,51149,63885,81716,88765,93076,97383,98217,96318,96794,93377,81201,74527,70278,64130,50953,45747,34169,29551,22134,16151,10312,5929,3731,1977,1440,624,108,117,0,61,0,0,0,0,0
2017,1136,R,3892,7297,14566,33373,60703,69223,88592,88442,107906,105019,115824,115905,99119,99364,85363,82779,80432,64327,64804,57850,44577,40988,38125,29027,24349,10964,9622,6250,2481,1824,683,0,0,235,0,0,0,0,0,0,0
2017,1163,T,1347,4007,12181,27868,42578,55653,56948,74643,86028,87954,87882,84981,80170,81299,80023,75599,65829,61243,56042,51584,44424,35921,28601,24434,17076,12978,7467,4882,3202,1469,619,112,114,117,59,59,0,0,0,0,0
2017,1163,U,1187,2685,8925,20870,33264,47501,48082,68735,80689,80479,82150,82719,77482,80763,80365,77091,66150,63196,57631,52504,43722,36623,28603,24204,17366,13025,7576,4394,3408,1532,659,73,149,155,0,79,0,0,0,0,0
2017,1163,R,1847,8257,23093,53683,73605,81491,86630,93264,103790,117728,112890,95210,92079,83630,78557,69260,64450,53002,49370,47760,47284,33080,28593,25340,15943,12806,7065,6622,2491,1253,487,239,0,0,239,0,0,0,0,0,0
2017,1173,T,572,4167,9958,22707,42440,49615,69765,75400,91031,90413,104289,107334,102801,96581,90771,86978,78049,73692,63804,63766,43153,46831,32184,29283,18561,12862,8617,6077,3071,1862,342,340,116,0,0,0,0,0,0,0,0
2017,1173,U,512,4255,8657,20607,40636,48296,67632,72781,87767,89769,103142,110185,104600,99060,93321,89107,77442,74261,65684,64242,42613,48551,31781,29032,18964,13978,9383,6057,3400,1982,450,455,0,0,0,0,0,0,0,0,0
2017,1173,R,750,3909,13590,28716,47526,53303,76232,84264,102401,92890,109153,95571,95212,85263,79127,76791,81089,70813,54852,61666,45496,39604,33888,30312,17019,8667,5842,6143,2003,1474,0,0,447,0,0,0,0,0,0,0,0
2017,3400,T,2588,5970,13429,30562,51549,66362,74248,85473,99691,106934,113026,111954,111727,108929,105771,99812,87695,81211,74059,67001,59522,48540,40508,32757,25300,18489,11775,7559,4532,2324,1111,545,343,193,184,79,25,48,23,11,10
2017,3400,U,2179,4658,10694,24509,43396,58192,67778,79948,94190,100109,107405,107357,109242,106842,104464,98557,86942,80866,74066,66805,59661,48326,40254,32504,26020,18556,11894,7582,4289,2248,1199,601,343,236,227,98,31,61,28,13,13
2017,3400,R,4245,11841,26623,62621,94221,105500,104907,111412,126927,144545,146624,139578,126514,121421,113567,107350,92306,83294,74022,68125,58730,49764,41955,34145,21463,18130,11137,7445,5743,2704,681,275,346,0,0,0,0,0,0,0,0
2017,1137,T,2826,6102,19592,42010,79563,96984,96764,104694,116340,124968,129491,130001,122661,116010,114819,104920,90276,83748,69421,68560,61956,48079,39846,31340,26234,17422,10580,8019,5373,2260,522,539,741,0,0,0,0,0,0,0,0
2017,1137,U,2566,3595,12298,24886,55708,66635,77640,93895,107638,106593,117137,118529,113903,113235,114854,98901,84228,76698,62413,64826,62017,44916,39548,31450,26070,16573,12222,8370,4497,1069,541,563,586,0,0,0,0,0,0,0,0
2017,1137,R,3216,11058,37279,93458,150305,173077,140262,127193,134064,168549,164821,162828,146756,123607,114729,119988,105766,101930,86560,77268,61814,55397,40529,31099,26583,19231,7196,7342,7039,4472,489,498,1010,0,0,0,0,0,0,0,0
2017,1165,T,2716,6602,13954,28964,48535,61337,65063,80433,92741,104483,110234,107650,111197,111031,108500,105293,92322,84102,81240,71780,61530,50035,44278,35453,26435,19235,12482,7994,4938,2474,1468,646,318,188,311,78,37,71,0,0,0
2017,1165,U,2361,5632,10964,24037,41683,54089,60751,74857,87776,98901,105592,104063,109177,109449,107207,104579,92163,83531,81594,70773,62154,50161,43667,34508,27406,19189,12240,8236,4608,2446,1582,748,370,220,367,93,44,85,0,0,0
2017,1165,R,4760,13229,35599,69536,104767,114260,94893,117021,127425,146277,146008,135267,126838,122917,118146,110807,93590,88562,78574,79303,56994,49104,48792,42056,19788,19551,14146,6371,7085,2652,739,0,0,0,0,0,0,0,0,0,0
2017,1171,T,1768,5677,11499,30783,51771,70745,82200,91853,110688,114264,125435,122760,120046,113497,110234,101940,87015,83403,73291,66572,60092,50534,40479,32555,25907,19384,13055,7374,4662,2127,1056,426,320,166,126,84,41,78,0,0,33
2017,1171,U,1584,4295,8909,24509,44147,65391,76248,89675,107212,110162,124168,121663,120830,113728,110906,102937,87212,84522,74474,67080,60792,50170,40612,33256,26479,19429,13176,6868,4334,1963,1014,474,345,205,156,105,51,97,0,0,42
2017,1171,R,2454,10973,22049,56981,83781,92648,107107,100969,125501,133191,131531,128200,116065,112300,106690,96669,85950,77315,67090,63932,56433,52434,39787,28999,23111,19160,12451,9782,6168,2887,1248,212,214,0,0,0,0,0,0,0,0
2017,171,T,1095,4055,8643,24954,49601,72026,81263,94851,107457,113420,129351,123185,119287,111724,111777,99635,82392,81951,74017,67532,60401,50072,38786,31454,24743,19653,12461,6543,3888,1978,1132,328,171,268,272,0,87,84,0,0,73
2017,171,U,1201,3437,7477,23743,45807,72924,81218,95327,106668,113271,129984,125371,120106,112228,112509,99857,82248,82014,73555,67214,61475,50510,38318,32055,24820,19646,12459,6036,3952,1965,1227,357,186,291,297,0,95,91,0,0,79
2017,171,R,0,10922,22953,40493,97122,61029,81790,89425,116359,115127,122026,96983,109019,105213,102013,96546,84494,81069,80135,71968,45283,43817,45545,23324,23727,19761,12487,13178,3083,2128,0,0,0,0,0,0,0,0,0,0,0
2017,271,T,1733,6223,10966,33682,62979,76375,80808,97032,118320,133522,138857,137264,136282,116008,105137,99067,84115,77639,71889,65687,61121,51227,39563,34890,20911,19080,14511,6480,4125,1530,679,717,0,0,0,533,0,0,0,0,0
2017,271,U,434,3453,7908,20379,45655,64039,64907,78681,105562,120359,127685,128101,134303,106120,100149,92212,78098,73742,70785,61728,56505,47258,38867,33169,19181,17798,13143,5452,3224,1500,518,548,0,0,0,614,0,0,0,0,0
2017,271,R,6897,17376,25218,93023,131687,122324,145240,174559,176238,197711,194638,183099,146939,178071,139063,145773,126206,106084,80063,94500,93240,78704,44551,47700,34234,28803,25180,14159,10444,1736,1791,1873,0,0,0,0,0,0,0,0,0
2017,1175,T,3332,5506,13578,29899,49631,61795,72010,80555,92528,98544,100294,101999,101155,100031,95652,89520,82187,74392,66974,61206,55810,44373,35856,29860,22937,16748,9685,7102,3683,2371,868,548,305,275,141,95,0,0,82,38,0
2017,1175,U,2556,3996,12041,25053,42706,54284,65865,73500,86187,90449,91656,94935,96347,95325,92324,85865,80346,73745,65889,61679,54728,44392,35475,29199,23682,17109,9967,7357,3793,2512,1028,554,262,334,172,116,0,0,102,47,0
2017,1175,R,6547,12127,20795,54724,83412,94327,99068,113171,125424,148227,161655,151175,132757,131724,117852,114017,94586,78513,73745,58293,62500,44255,38174,33784,18613,14645,8069,5704,3078,1586,0,521,516,0,0,0,0,0,0,0,0
2017,3500,T,2386,7039,18743,39579,61541,73531,79864,90415,97424,100290,106802,105760,101540,100986,99578,93534,83565,76948,70924,64375,56551,46892,39960,31237,24945,17542,11331,7169,4119,2170,1126,589,303,138,35,53,17,32,15,0,20
2017,3500,U,1883,5328,12870,27152,44992,56073,63855,75966,83972,86198,91732,94133,92563,94034,95474,90341,80364,74810,69644,63176,55611,46383,38811,30387,24400,17072,10753,6827,3975,2277,1069,557,308,176,49,74,12,45,21,0,28
2017,3500,R,3640,11583,35260,80898,117210,130125,131204,135375,141855,157724,175902,157323,139435,128688,115017,105341,95528,84725,75405,68538,59745,48605,43779,33978,26662,19013,13151,8224,4553,1852,1298,686,288,32,0,0,30,0,0,0,0
2017,1184,T,2988,6714,22444,67362,88932,108674,121157,134544,150667,143681,186448,167072,157857,149492,133995,117807,104046,81096,78185,71996,84732,53796,47649,36168,26858,27439,15625,13937,8016,4880,2141,0,0,0,0,0,0,0,0,0,0
2017,1184,U,2022,3506,7220,23615,28340,72917,73818,78351,111223,84172,102473,103167,116592,106024,119565,98387,87764,79225,85597,53797,91696,67952,37700,40936,29240,22326,15123,11472,6224,0,0,0,0,0,0,0,0,0,0,0,0
2017,1184,R,3555,9091,35439,115194,144311,130856,151673,172058,179910,199656,266667,218957,185792,176471,141941,127730,111928,81967,74499,81146,81484,46965,52607,33866,25735,29932,15873,15159,8867,7117,3101,0,0,0,0,0,0,0,0,0,0
2017,1181,T,2918,9292,22666,47079,79516,106587,117875,116010,112090,111864,123254,116999,110034,112796,102609,93851,90739,79887,85721,75951,63980,57827,54593,38266,33320,23380,17687,9533,5774,3189,1435,1018,530,0,0,0,0,0,0,0,0
2017,1181,U,2061,5953,13115,26961,56027,86461,92225,96809,88790,92147,101895,103247,98561,104125,94825,88077,88439,74574,79930,69908,63044,56434,53562,36017,30951,23379,17393,8544,5008,3460,1314,1409,886,0,0,0,0,0,0,0,0
2017,1181,R,4118,14305,37934,78701,115901,136752,157309,148052,154469,154062,169492,143844,131546,129313,116930,104242,94885,89571,96160,87169,65776,60331,56367,42098,37363,23381,18175,11186,7029,2756,1622,426,0,0,0,0,0,0,0,0,0
2017,1193,T,2525,12460,38322,102084,151221,179245,204250,199403,185775,173041,223329,181448,162985,142022,136704,132139,111968,102610,99144,95186,80580,71642,55378,54433,47340,28363,21290,12190,8617,3724,1735,1288,1336,465,0,0,0,0,0,0,0
2017,1193,U,1745,6813,35380,77691,112321,114708,118822,151646,123137,116608,139164,118182,128294,117862,112769,108916,90909,82561,92121,86035,74427,62352,58904,47767,45985,26204,19055,11637,7299,3711,3083,0,1570,845,0,0,0,0,0,0,0
2017,1193,R,3252,17552,41237,131213,205788,273405,327798,263711,269533,282579,466359,340974,242945,193157,182702,171950,145724,132386,109185,108893,89823,84860,50476,63567,49164,31456,24390,12897,10309,3742,0,3000,1028,0,0,0,0,0,0,0,0
2017,1195,T,2947,6235,19315,43812,69690,84994,88659,97238,97303,106464,109128,118441,107773,99846,97321,94345,79119,66729,64416,59376,52088,45635,41391,32467,22569,19065,11826,7641,4443,2316,1406,0,605,0,0,657,0,0,0,0,0
2017,1195,U,2322,5802,13255,23060,43414,62803,68182,91224,85855,94954,101245,110816,104542,99310,104587,94553,79920,68443,64811,58896,53169,49466,37902,26271,22082,19849,11505,6774,4541,2180,1612,0,439,0,0,974,0,0,0,0,0
2017,1195,R,4032,7225,36819,128440,184379,148699,141213,111906,124614,136175,129639,137994,116060,101207,78967,93827,77141,62361,63386,60673,49031,35172,50643,48882,23839,17045,12618,9713,4209,2648,931,0,972,0,0,0,0,0,0,0,0
2017,1101,T,2004,8193,18793,38214,54457,67874,71144,83110,91217,93898,95077,96898,97035,103875,102075,97924,84212,77805,69019,62046,57759,49225,39852,31289,22932,17115,11721,6467,3588,1577,1063,782,206,146,75,75,0,68,63,0,104
2017,1101,U,1123,6310,11353,24108,38238,51483,53490,66435,70660,68134,70716,74053,79453,89716,90981,90848,78408,74638,66860,63102,57189,48889,39595,32031,23863,17306,10392,7021,4248,1995,1090,910,361,257,134,137,0,127,119,0,203
2017,1101,R,3161,10617,28052,57156,73833,87646,93488,105998,126234,166841,186084,175052,148787,139034,125732,112262,95576,83502,72698,60305,58646,49748,40251,30180,21602,16848,13603,5698,2687,1005,1026,611,0,0,0,0,0,0,0,0,0
2017,1176,T,3118,12099,32945,63507,99074,100515,103736,103820,110830,111715,116397,111152,103214,95349,95142,90202,88795,77500,65295,62168,55879,44407,39344,33075,26836,15604,11581,5777,4556,2332,1003,446,158,0,0,0,0,0,0,0,0
2017,1176,U,2502,11400,22306,46013,75089,77855,86792,86578,96980,95552,103314,103571,95056,85719,93124,88825,87584,74892,64704,60481,55158,43364,40179,32611,24604,14871,12159,4693,5160,2558,817,427,0,0,0,0,0,0,0,0,0
2017,1176,R,4293,13499,56250,108594,162162,157143,145658,150806,151177,164969,161114,134321,127013,122432,100587,93952,92151,84323,66779,66396,57674,47021,37252,34231,32272,17355,10169,8444,3139,1812,1442,490,503,0,0,0,0,0,0,0,0
2017,1104,T,2113,5261,15919,34511,55218,66045,72611,82592,91198,95347,101221,104303,101506,99474,104914,91766,80125,77317,69489,66691,54880,44995,37347,29568,22978,16791,10337,6796,3478,2076,1212,461,318,113,116,0,0,0,0,0,0
2017,1104,U,1572,4087,10101,21236,38707,46421,57008,69239,81414,81075,88296,93902,93214,93999,99148,88587,76791,75696,67864,65563,54467,44673,36933,29496,22542,17192,9904,6562,3603,2332,1070,572,330,72,149,0,0,0,0,0,0
2017,1104,R,3844,9594,41365,123534,165812,187951,162584,143035,134635,175160,179194,167770,153567,131197,135993,108260,98053,85995,77623,72190,56844,46528,39252,29882,24846,15061,12228,7787,2955,1017,1788,0,269,266,0,0,0,0,0,0,0
2017,1125,T,3499,8479,21170,47024,70342,84812,90842,100130,114055,109721,125782,118531,106655,107811,105224,98628,86159,80907,72199,65614,58925,47583,42043,32431,28413,19711,11194,8631,4633,2356,891,859,323,202,0,0,68,0,61,0,54
2017,1125,U,2726,7137,16662,37738,55436,71947,79634,87368,106437,100373,116242,111429,101300,104713,104144,97819,83442,79030,70681,63810,58838,47802,41431,31357,28165,18778,10957,7856,4214,2557,885,458,324,257,0,0,87,0,79,0,70
2017,1125,R,6085,13257,37405,80274,124587,130059,130597,147653,143644,149305,166497,148753,129662,120990,109807,102186,98648,89272,78756,73411,59290,46642,44713,37068,29497,23735,12236,11976,6396,1505,916,2511,317,0,0,0,0,0,0,0,0
2017,1132,T,2129,6128,15361,34868,59344,73073,71881,80453,92807,96753,98791,98917,91370,86508,87903,80830,73102,68826,59999,51500,46489,37051,32176,24955,19929,13429,8452,5824,2693,2196,847,434,113,0,0,64,0,0,0,0,0
2017,1132,U,2211,5441,12921,29394,52180,65188,67310,76153,87785,94479,96330,97924,90558,85739,87983,80997,72882,69062,59970,51632,46274,37258,31035,25026,19477,13053,8717,5775,2335,2101,789,436,130,0,0,75,0,0,0,0,0
2017,1132,R,1627,10708,32391,77395,114754,128526,104222,111011,129697,114319,118672,106794,97720,92420,87299,79564,74834,66975,60225,50460,48148,35478,40510,24441,23279,16174,6550,6168,5222,2865,1246,422,0,0,0,0,0,0,0,0,0
2017,1150,T,2294,5437,15755,29295,48564,58443,63767,76501,80085,87885,96398,98075,100665,103195,99668,93627,87510,78995,78514,68389,60011,49433,41634,31830,25928,16933,11686,7212,3758,1881,1472,660,342,237,61,62,0,112,0,0,0
