ctry,year,age,Qx_m,Qx_f,Mx_m,Mx_f,lx_m,lx_f,Lx_m,Lx_f,Tx_m,Tx_f,Ex_m,Ex_f,piv,method
Venezuela,1985,13,.0008160079596564,.0004739311116282,.0008163410238922,.0004740434524138,95574.1953125,96440.390625,95535.203,96417.539,5332370.307617188,5939593.359375,55.792992,61.588234,pivot,BH
Venezuela,1985,14,.0010087339906022,.0005283738137223,.0010092430748045,.0005285134539008,95496.203125,96394.6875,95448.039,96369.219,5236835.104492188,5843175.8203125,54.83815,60.617199,pivot,BH
Venezuela,1985,15,.0012326334835961,.0005958197289146,.0012333936756477,.0005959972622804,95399.875,96343.7578125,95341.078,96315.055,5141387.065429688,5746806.6015625,53.893017,59.648975,pivot,BH
Venezuela,1985,16,.0014838855713606,.0006782842101529,.0014849873259664,.0006785143050365,95282.28125,96286.3515625,95211.586,96253.695,5046045.987304688,5650491.546875,52.958912,58.684242,pivot,BH
Venezuela,1985,17,.0017414295580238,.0007476859609596,.0017429471481591,.0007479655905627,95140.890625,96221.0390625,95058.047,96185.063,4950834.401367188,5554237.8515625,52.036873,57.723736,pivot,BH
Venezuela,1985,18,.0019904864020646,.0007880335324444,.0019924694206566,.000788344128523,94975.2109375,96149.09375,94880.688,96111.211,4855776.354492188,5458052.7890625,51.126778,56.766556,pivot,BH
Venezuela,1985,19,.0022302896250039,.000808767916169,.0022327795159072,.000809095101431,94786.1640625,96073.328125,94680.469,96034.477,4760895.666992188,5361941.578125,50.227749,55.810928,pivot,BH
Venezuela,1985,20,.0025394991971552,.000792222446762,.0025427278596908,.0007925363606773,94574.765625,95995.625,94454.68,95957.602,4666215.198242188,5265907.1015625,49.338902,54.855698,pivot,BH
Venezuela,1985,21,.0026378219481558,.000826305244118,.0026413055602461,.0008266467484646,94334.59375,95919.578125,94210.172,95879.953,4571760.518554688,5169949.5,48.463245,53.898792,pivot,BH
Venezuela,1985,22,.0027119757141918,.0008615789120086,.0027156581636518,.0008619502186775,94085.7578125,95840.3203125,93958.18,95799.031,4477550.346679688,5074069.546875,47.590096,52.942951,pivot,BH
Venezuela,1985,23,.0027571110986173,.0008984403102659,.0027609171811491,.0008988440968096,93830.6015625,95757.75,93701.25,95714.734,4383592.166992188,4978270.515625,46.718151,51.988174,pivot,BH
Venezuela,1985,24,.0027834395878017,.0009376209345646,.0027873187791556,.0009380606934428,93571.8984375,95671.71875,93441.672,95626.867,4289890.916992188,4882555.78125,45.845932,51.034473,pivot,BH
Venezuela,1985,25,.002809363650158,.0009795419173315,.0028133154846728,.0009800218977034,93311.4453125,95582.015625,93180.375,95535.203,4196449.245117188,4786928.9140625,44.972504,50.081898,pivot,BH
Venezuela,1985,26,.0028318748809397,.0010242707794532,.0028358902782202,.001024795579724,93049.296875,95488.390625,92917.547,95439.484,4103268.870117188,4691393.7109375,44.097797,49.130512,pivot,BH
Venezuela,1985,27,.0028604071121663,.001074546133168,.002864504000172,.0010751237859949,92785.7890625,95390.5859375,92653.086,95339.336,4010351.323242188,4595954.2265625,43.221611,48.180374,pivot,BH
Venezuela,1985,28,.002903348300606,.0011324327206239,.0029075690545142,.0011330742854625,92520.3828125,95288.0859375,92386.078,95234.133,3917698.237304688,4500614.890625,42.344162,47.231663,pivot,BH
Venezuela,1985,29,.002958842786029,.0011978928232566,.0029632267542183,.0011986107565463,92251.765625,95180.1796875,92115.281,95123.172,3825312.159179688,4405380.7578125,41.466003,46.284645,pivot,BH
Venezuela,1985,30,.0030170856043696,.0012690114090219,.0030216439627111,.0012698171194643,91978.8046875,95066.1640625,91840.047,95005.844,3733196.877929688,4310257.5859375,40.587578,45.339554,pivot,BH
Venezuela,1985,31,.0030824886634946,.0013470689300448,.0030872467905283,.0013479768531397,91701.296875,94945.5234375,91559.961,94881.578,3641356.831054688,4215251.7421875,39.708893,44.39653,pivot,BH
Venezuela,1985,32,.0031557518523186,.0014326286036521,.0031607390847057,.001433655503206,91418.625,94817.625,91274.375,94749.703,3549796.870117188,4120370.1640625,38.830128,43.455742,pivot,BH
Venezuela,1985,33,.0032365170773119,.0015258414205164,.003241762984544,.0015270063886419,91130.1328125,94681.7890625,90982.656,94609.555,3458522.495117188,4025620.4609375,37.951469,42.517368,pivot,BH
Venezuela,1985,34,.0033278437331319,.0016274092486128,.003333390224725,.0016287345206365,90835.1875,94537.3203125,90684.047,94460.391,3367539.838867188,3931010.90625,37.073078,41.581577,pivot,BH
Venezuela,1985,35,.00343446014449,.0017388549167663,.0034403679892421,.0017403680831194,90532.8984375,94383.46875,90377.438,94301.406,3276855.791992188,3836550.515625,36.195194,40.648544,pivot,BH
Venezuela,1985,36,.0035572978667915,.0018618645844981,.0035636362154037,.0018635995220393,90221.96875,94219.3515625,90061.5,94131.641,3186478.354492188,3742249.109375,35.318211,39.718475,pivot,BH
Venezuela,1985,37,.0037052950356156,.0019942868966609,.0037121723871678,.0019962773658335,89901.0234375,94043.9296875,89734.469,93950.156,3096416.854492188,3648117.46875,34.442509,38.79163,pivot,BH
Venezuela,1985,38,.0038857008330524,.002135822782293,.0038932648021728,.0021381061524153,89567.9140625,93856.3828125,89393.898,93756.156,3006682.385742188,3554167.3125,33.568745,37.868149,pivot,BH
Venezuela,1985,39,.0040994342416525,.0022896565496922,.0041078543290496,.0022922807838768,89219.8828125,93655.921875,89037.008,93548.703,2917288.487304688,3460411.15625,32.697739,36.948132,pivot,BH
Venezuela,1985,40,.0043429587967694,.0024605409707874,.0043524098582566,.0024635717272758,88854.1328125,93441.484375,88661.188,93326.531,2828251.479492188,3366862.453125,31.830275,36.031773,pivot,BH
Venezuela,1985,41,.0046219136565924,.0026499880477786,.0046326192095876,.0026535040233284,88468.2421875,93211.5703125,88263.797,93088.063,2739590.291992188,3273535.921875,30.966934,35.119415,pivot,BH
Venezuela,1985,42,.0049351258203387,.0028631121385843,.0049473335966468,.0028672167100012,88059.3515625,92964.5625,87842.063,92831.484,2651326.495117188,3180447.859375,30.108404,34.211399,pivot,BH
Venezuela,1985,43,.0052828509360552,.0031046872027218,.0052968421950936,.0031095142476261,87624.765625,92698.3984375,87393.313,92554.5,2563484.432617188,3087616.375,29.255251,33.308197,pivot,BH
Venezuela,1985,44,.0056704003363848,.0033762052189559,.0056865229271352,.0033819142263383,87161.859375,92410.6015625,86914.734,92254.602,2476091.120117188,2995061.875,28.407967,32.41037,pivot,BH
Venezuela,1985,45,.0061385179869831,.0036903228610754,.0061574168503284,.0036971447989345,86667.6171875,92098.6015625,86401.609,91928.664,2389176.385742188,2902807.2734375,27.567118,31.518473,pivot,BH
Venezuela,1985,46,.0066422098316252,.0040272907353938,.006664342712611,.0040354165248573,86135.609375,91758.7265625,85849.547,91573.953,2302774.776367188,2810878.609375,26.734295,30.633366,pivot,BH
Venezuela,1985,47,.0071862493641675,.0043895305134356,.0072121634148061,.0043991855345666,85563.4765625,91389.1875,85256.031,91188.609,2216925.229492188,2719304.65625,25.909714,29.755213,pivot,BH
Venezuela,1985,48,.0077756131067872,.004779499489814,.0078059611842036,.0047909487038851,84948.59375,90988.03125,84618.328,90770.594,2131669.198242188,2628116.046875,25.093637,28.884195,pivot,BH
Venezuela,1985,49,.0084147900342941,.0051995338872075,.0084503442049026,.0052130864933133,84288.0625,90553.15625,83933.43,90317.734,2047050.870117188,2537345.453125,24.286367,28.020508,pivot,BH
Venezuela,1985,50,.0091077387332916,.0056519722566009,.0091494042426348,.0056679900735617,83578.796875,90082.3203125,83198.188,89827.75,1963117.440429688,2447027.71875,23.488224,27.164351,pivot,BH
Venezuela,1985,51,.0098917661234736,.0061543812043965,.0099409325048327,.0061733778566122,82817.5859375,89573.1796875,82407.984,89297.547,1879919.252929688,2357199.96875,22.699518,26.315912,pivot,BH
Venezuela,1985,52,.0107759404927492,.0067176404409111,.0108343157917261,.0067402799613774,81998.375,89021.9140625,81556.57,88722.906,1797511.268554688,2267902.421875,21.921303,25.475777,pivot,BH
Venezuela,1985,53,.0117751909419894,.0073514450341463,.0118449293076992,.007378566544503,81114.765625,88423.8984375,80637.195,88098.875,1715954.698242188,2179179.515625,21.154654,24.64469,pivot,BH
Venezuela,1985,54,.0128812389448285,.0080526322126389,.0129647394642234,.008085185661912,80159.625,87773.8515625,79643.344,87420.445,1635317.502929688,2091080.640625,20.400763,23.823503,pivot,BH
Venezuela,1985,55,.0140333482995629,.008786391466856,.0141325118020177,.0088251624256372,79127.0703125,87067.0390625,78571.859,86684.531,1555674.159179688,2003660.1953125,19.660454,23.012844,pivot,BH
Venezuela,1985,56,.0153194721788168,.0096082417294383,.0154377212747931,.0096546234562993,78016.65625,86302.03125,77419.07,85887.422,1477102.299804688,1916975.6640625,18.933167,22.212404,pivot,BH
Venezuela,1985,57,.0166818015277386,.0104889255017042,.016822112724185,.0105442246422172,76821.484375,85472.8203125,76180.719,85024.563,1399683.229492188,1831088.2421875,18.219946,21.423046,pivot,BH
Venezuela,1985,58,.0180924125015736,.0114171663299203,.018257575109601,.011482716538012,75539.9609375,84576.3046875,74856.609,84093.492,1323502.510742188,1746063.6796875,17.520561,20.644833,pivot,BH
Venezuela,1985,59,.0196302384138107,.0124435229226947,.0198248215019703,.0125214280560613,74173.2578125,83610.6796875,73445.234,83090.469,1248645.901367188,1661970.1875,16.834179,19.877487,pivot,BH
Venezuela,1985,60,.0212933197617531,.0135647263377905,.0215224623680115,.0136573556810617,72717.21875,82570.265625,71943.023,82010.242,1175200.666992188,1578879.71875,16.161243,19.121651,pivot,BH
Venezuela,1985,61,.0230934899300337,.014791619963944,.023363258689642,.0149018308147788,71168.828125,81450.21875,70347.063,80847.828,1103257.643554688,1496869.4765625,15.501979,18.377722,pivot,BH
Venezuela,1985,62,.0251073371618986,.0161761548370123,.0254265330731869,.0163080561906099,69525.2890625,80245.4375,68652.492,79596.406,1032910.581054688,1416021.6484375,14.856617,17.646133,pivot,BH
Venezuela,1985,63,.0273673050105572,.0177454184740782,.0277469847351313,.0179042778909206,67779.6953125,78947.375,66852.219,78246.898,964258.0888671875,1336425.2421875,14.226357,16.928051,pivot,BH
Venezuela,1985,64,.0298476088792086,.0194883849471807,.0302997976541519,.0196801517158747,65924.75,77546.421875,64940.902,76790.797,897405.8701171875,1258178.34375,13.612579,16.22484,pivot,BH
Venezuela,1985,65,.032387301325798,.0213056355714798,.0329204015433788,.0215350445359945,63957.0546875,76035.1640625,62921.359,75225.172,832464.9677734375,1181387.546875,13.015999,15.537384,pivot,BH
Venezuela,1985,66,.0353737622499466,.0234373658895493,.0360106788575649,.02371527813375,61885.66015625,74415.1875,60791.094,73543.141,769543.6083984375,1106162.375,12.434926,14.864739,pivot,BH
Venezuela,1985,67,.0383669286966324,.0256429053843021,.0391173362731934,.0259759556502104,59696.53125,72671.09375,58551.344,71739.344,708752.5146484375,1032619.234375,11.872591,14.209491,pivot,BH
Venezuela,1985,68,.0416249334812164,.0280813258141279,.042509663850069,.0284812208265066,57406.16015625,70807.59375,56211.398,69813.406,650201.1708984375,960879.890625,11.326331,13.570294,pivot,BH
Venezuela,1985,69,.0451753623783588,.030768783763051,.0462193489074707,.031249538064003,55016.6328125,68819.21875,53773.938,67760.477,593989.7724609375,891066.484375,10.796549,12.947931,pivot,BH
Venezuela,1985,70,.0491064861416817,.0337425954639912,.0503425598144531,.0343216471374035,52531.23828125,66701.734375,51241.426,65576.391,540215.8349609375,823306.0078125,10.283707,12.343098,pivot,BH
Venezuela,1985,71,.053339995443821,.0370138734579086,.0548015534877777,.0377118028700352,49951.61328125,64451.04296875,48619.406,63258.25,488974.4091796875,757729.6171875,9.7889614,11.75667,pivot,BH
Venezuela,1985,72,.0580218993127346,.0406234487891197,.0597554631531239,.0414656884968281,47287.1953125,62065.4609375,45915.352,60804.805,440355.0029296875,694471.3671875,9.3123522,11.189337,pivot,BH
Venezuela,1985,73,.0631734281778336,.0446339026093483,.0652339532971382,.0456527322530746,44543.50390625,59544.1484375,43136.523,58215.305,394439.6513671875,633666.5625,8.855155,10.641962,pivot,BH
Venezuela,1985,74,.068723201751709,.0490035228431225,.0711686685681343,.0502343513071537,41729.5390625,56886.4609375,40295.645,55492.641,351303.1279296875,575451.2578125,8.4185724,10.115786,pivot,BH
Venezuela,1985,75,.0742764994502068,.0535397678613663,.0771413967013359,.0550124458968639,38861.75,54098.82421875,37418.492,52650.605,311007.4833984375,519958.6171875,8.0029202,9.6112738,pivot,BH
Venezuela,1985,76,.0809983313083649,.0589706040918827,.0844171568751335,.0607621967792511,35975.234375,51202.38671875,34518.266,49692.668,273588.9912109375,467308.01171875,7.6049261,9.1266842,pivot,BH
Venezuela,1985,77,.0871420279145241,.0642601251602173,.0911118611693382,.0663933455944061,33061.30078125,48182.94921875,31620.785,46634.828,239070.7255859375,417615.34375,7.2311349,8.667285,pivot,BH
Venezuela,1985,78,.093827486038208,.0699876397848129,.0984459519386292,.0725255906581879,30180.271484375,45086.70703125,28764.402,43508.953,207449.9404296875,370980.515625,6.8736935,8.228157,pivot,BH
Venezuela,1985,79,.1004266291856766,.0758905634284019,.1057359799742699,.0788838341832161,27348.533203125,41931.1953125,25975.273,40340.102,178685.5380859375,327471.5625,6.5336423,7.8097358,pivot,BH
Venezuela,1985,80,.1082244142889977,.0827713832259178,.1144156977534294,.0863448232412338,24602.01171875,38749.01171875,23270.742,37145.359,152710.2646484375,287131.4609375,6.2072268,7.4100332,pivot,BH
Venezuela,1985,81,.1166550666093826,.0907699465751648,.1238807216286659,.095085397362709,21939.47265625,35541.703125,20659.797,33928.645,129439.5224609375,249986.1015625,5.8998466,7.0335994,pivot,BH
Venezuela,1985,82,.1260759979486465,.0997590348124504,.1345582902431488,.1049961969256401,19380.12109375,32315.583984375,18158.438,30703.699,108779.7255859375,216057.45703125,5.6129537,6.6858597,pivot,BH
Venezuela,1985,83,.1368664503097534,.1106143221259117,.1469207108020782,.117090255022049,16936.75390625,29091.8125,15777.717,27482.828,90621.2880859375,185353.7578125,5.3505702,6.3713374,pivot,BH
Venezuela,1985,84,.1496736258268356,.123391255736351,.1617807894945145,.1315045058727264,14618.6806640625,25873.841796875,13524.665,24277.539,74843.5712890625,157870.9296875,5.1197214,6.1015649,pivot,BH
Venezuela,1985,85,1,1,.2027213126420975,.1697781383991241,12430.6494140625,22681.236328125,61318.906,133593.39,61318.90625,133593.390625,4.9328804,5.8900399,pivot,BH
Venezuela,1995,0,.0253660157322884,.0195071399211884,.0256918650120497,.019699277356267,100000,100000,98731.703,99024.641,6757045.30078125,7433959.00390625,67.57045,74.339592,pivot,BH
Venezuela,1995,1,.0020163089502603,.0017695497954264,.0020183436572552,.0017711168620735,97463.3984375,98049.2890625,97365.141,97962.539,6658313.59765625,7334934.36328125,68.31604,74.808647,pivot,BH
Venezuela,1995,2,.0012163962237537,.0009100020979531,.0012171365087852,.0009104163618758,97266.8828125,97875.7890625,97207.727,97831.25,6560948.45703125,7236971.82421875,67.453056,73.940369,pivot,BH
Venezuela,1995,3,.000849139818456,.000593384145759,.000849500473123,.0005935602239333,97148.5703125,97786.71875,97107.328,97757.703,6463740.73046875,7139140.57421875,66.534592,73.007263,pivot,BH
Venezuela,1995,4,.0006367205642164,.0004634620854631,.000636923359707,.0004635695077013,97066.078125,97728.6953125,97035.172,97706.047,6366633.40234375,7041382.87109375,65.590714,72.050308,pivot,BH
Venezuela,1995,5,.0011096680536866,.0005388456629589,.0011102841235697,.0005389908910729,97004.2734375,97683.3984375,96950.453,97657.078,6269598.23046875,6943676.82421875,64.632187,71.083488,pivot,BH
Venezuela,1995,6,.0006890199147165,.0004436068120413,.0006892573437653,.0004437052411959,96896.6328125,97630.765625,96863.25,97609.109,6172647.77734375,6846019.74609375,63.70343,70.121544,pivot,BH
Venezuela,1995,7,.0004074381431565,.0003798072284553,.0004075211763848,.000379879376851,96829.8671875,97587.453125,96810.141,97568.922,6075784.52734375,6748410.63671875,62.747009,69.152443,pivot,BH
Venezuela,1995,8,.000247876130743,.0003429580829106,.0002479068643879,.000343016901752,96790.4140625,97550.390625,96778.422,97533.664,5978974.38671875,6650841.71484375,61.772381,68.178528,pivot,BH
Venezuela,1995,9,.0001960159861483,.0003293989575468,.0001960351946764,.0003294532070868,96766.421875,97516.9375,96756.938,97500.875,5882195.96484375,6553308.05078125,60.787575,67.201744,pivot,BH
Venezuela,1995,10,.0002393596951151,.0003360115224496,.0002393883478362,.0003360679838806,96747.453125,97484.8125,96735.875,97468.438,5785439.02734375,6455807.17578125,59.799393,66.223724,pivot,BH
Venezuela,1995,11,.0003664857067633,.0003599973279051,.000366552878404,.0003600621421356,96724.296875,97452.0546875,96706.578,97434.516,5688703.15234375,6358338.73828125,58.813591,65.245811,pivot,BH
Venezuela,1995,12,.0005664110649377,.0003986965166405,.0005665715434588,.0003987759992015,96688.8515625,97416.96875,96661.469,97397.547,5591996.57421875,6260904.22265625,57.834969,64.269135,pivot,BH
Venezuela,1995,13,.0008280192851089,.000449432322057,.000828362244647,.0004495333414525,96634.0859375,97378.1328125,96594.078,97356.25,5495335.10546875,6163506.67578125,56.867462,63.294567,pivot,BH
Venezuela,1995,14,.0011395311448723,.0005093738436699,.0011401807423681,.0005095035885461,96554.0703125,97334.3671875,96499.063,97309.578,5398741.02734375,6066150.42578125,55.914173,62.3228,pivot,BH
Venezuela,1995,15,.0015019184211269,.0005808652495034,.0015030471840873,.0005810339935124,96444.046875,97284.7890625,96371.625,97256.531,5302241.96484375,5968840.84765625,54.97739,61.354309,pivot,BH
Venezuela,1995,16,.0019171619787812,.0006667064735666,.0019190014572814,.0006669287686236,96299.1953125,97228.28125,96206.883,97195.875,5205870.33984375,5871584.31640625,54.059334,60.389675,pivot,BH
Venezuela,1995,17,.0022965127136558,.0007348150247708,.0022991527803242,.0007350851083174,96114.5703125,97163.4609375,96004.203,97127.766,5109663.45703125,5774388.44140625,53.162216,59.42963,pivot,BH
Venezuela,1995,18,.0025835577398539,.0007670074119233,.0025868995580822,.0007673016516492,95893.84375,97092.0625,95769.969,97054.828,5013659.25390625,5677260.67578125,52.283432,58.472965,pivot,BH
Venezuela,1995,19,.0027992471586913,.0007751958328299,.0028031705878675,.0007754964171909,95646.09375,97017.59375,95512.227,96979.984,4917889.28515625,5580205.84765625,51.417564,57.517464,pivot,BH
Venezuela,1995,20,.0030655099544674,.0007439383771271,.0030702159274369,.0007442152127624,95378.359375,96942.3828125,95232.172,96906.328,4822377.05859375,5483225.86328125,50.560493,56.561699,pivot,BH
Venezuela,1995,21,.0031474153511226,.0007726507610641,.003152376273647,.0007729493663646,95085.9765625,96870.265625,94936.344,96832.844,4727144.88671875,5386319.53515625,49.714428,55.603436,pivot,BH
Venezuela,1995,22,.0032065906561911,.0008038926753215,.0032117399387062,.0008042159024626,94786.703125,96795.421875,94634.734,96756.516,4632208.54296875,5289486.69140625,48.869812,54.646042,pivot,BH
Venezuela,1995,23,.0032412321306765,.0008388294372708,.0032464934047312,.0008391814189963,94482.7578125,96717.609375,94329.641,96677.047,4537573.80859375,5192730.17578125,48.025417,53.689606,pivot,BH
Venezuela,1995,24,.0032596448436379,.0008772686123848,.0032649661879987,.0008776535978541,94176.515625,96636.4765625,94023.023,96594.094,4443244.16796875,5096053.12890625,47.179958,52.734261,pivot,BH
Venezuela,1995,25,.0032750747632235,.0009178700274788,.0032804466318339,.0009182914509438,93869.53125,96551.703125,93715.813,96507.391,4349221.14453125,4999459.03515625,46.332619,51.780121,pivot,BH
Venezuela,1995,26,.0032856783363968,.000961369893048,.0032910851296037,.0009618322364986,93562.1015625,96463.078125,93408.391,96416.711,4255505.33203125,4902951.64453125,45.483215,50.827236,pivot,BH
Venezuela,1995,27,.0033000484108925,.0010084012756124,.0033055024687201,.0010089100105688,93254.6875,96370.34375,93100.813,96321.75,4162096.94140625,4806534.93359375,44.631504,49.875664,pivot,BH
Venezuela,1995,28,.0033255713060498,.0010593556798995,.0033311101142317,.0010599171509966,92946.9453125,96273.1640625,92792.391,96222.172,4068996.12890625,4710213.18359375,43.777622,48.925507,pivot,BH
Venezuela,1995,29,.003360886592418,.001114770071581,.0033665439113975,.0011153917293996,92637.84375,96171.1796875,92482.172,96117.578,3976203.73828125,4613991.01171875,42.922024,47.976856,pivot,BH
Venezuela,1995,30,.0033978279680014,.0011750860139728,.0034036103170365,.0011757768224925,92326.5,96063.96875,92169.641,96007.531,3883721.56640625,4517873.43359375,42.065079,47.029842,pivot,BH
Venezuela,1995,31,.0034398005809635,.0012408203911036,.0034457268193364,.0012415907112882,92012.7890625,95951.0859375,91854.531,95891.563,3791551.92578125,4421865.90234375,41.206791,46.084583,pivot,BH
Venezuela,1995,32,.0034905767533928,.0013135615736246,.0034966794773936,.0013144249096513,91696.28125,95832.03125,91536.25,95769.094,3699697.39453125,4325974.33984375,40.347301,45.141216,pivot,BH
Venezuela,1995,33,.0035516873467714,.0013945868704468,.0035580059047788,.001395559986122,91376.2109375,95706.1484375,91213.938,95639.414,3608161.14453125,4230205.24609375,39.486877,44.199932,pivot,BH
Venezuela,1995,34,.0036244497168809,.0014843486715108,.0036310299765319,.0014854511246085,91051.671875,95572.6796875,90886.664,95501.75,3516947.20703125,4134565.83203125,38.625839,43.26096,pivot,BH
Venezuela,1995,35,.0037091223057359,.0015822154236957,.0037160138599575,.0015834681689739,90721.65625,95430.8203125,90553.406,95355.328,3426060.54296875,4039064.08203125,37.764526,42.324524,pivot,BH
Venezuela,1995,36,.0038066599518061,.0016891752602533,.0038139191456139,.0016906030941755,90385.15625,95279.828125,90213.125,95199.359,3335507.13671875,3943708.75390625,36.903263,41.390804,pivot,BH
Venezuela,1995,37,.0039236722514033,.0018071983940899,.003931384999305,.0018088328652084,90041.09375,95118.8828125,89864.453,95032.938,3245294.01171875,3848509.39453125,36.042366,40.459995,pivot,BH
Venezuela,1995,38,.0040646637789905,.0019378286087885,.0040729413740337,.0019397080177441,89687.8046875,94946.984375,89505.531,94854.984,3155429.55859375,3753476.45703125,35.182369,39.532341,pivot,BH
Venezuela,1995,39,.0042298911139369,.0020819099154323,.0042388560250401,.0020840794313699,89323.2578125,94762.9921875,89134.344,94664.344,3065924.02734375,3658621.47265625,34.323917,38.608124,pivot,BH
Venezuela,1995,40,.0044163912534714,.0022392855025828,.0044261650182307,.0022417954169214,88945.4296875,94565.703125,88749.016,94459.828,2976789.68359375,3563957.12890625,33.467594,37.68763,pivot,BH
Venezuela,1995,41,.0046274866908789,.0024118234869093,.0046382183209062,.0024147354997694,88552.609375,94353.9453125,88347.719,94240.164,2888040.66796875,3469497.30078125,32.613842,36.771088,pivot,BH
Venezuela,1995,42,.0048641297034919,.0025997487828135,.0048759882338345,.0026031325105578,88142.8359375,94126.3828125,87928.469,94004.031,2799692.94921875,3375257.13671875,31.763136,35.85878,pivot,BH
Venezuela,1995,43,.0051278499886394,.0028040483593941,.0051410309970379,.0028079852927476,87714.1015625,93881.6796875,87489.211,93750.055,2711764.48046875,3281253.10546875,30.915947,34.950943,pivot,BH
Venezuela,1995,44,.0054219332523644,.003026865189895,.005436671897769,.0030314531177282,87264.3203125,93618.4296875,87027.75,93476.75,2624275.26953125,3187503.05078125,30.072718,34.047817,pivot,BH
Venezuela,1995,45,.0057635949924588,.0032770710531622,.0057802526280284,.0032824494410306,86791.1796875,93335.0625,86541.063,93182.125,2537247.51953125,3094026.30078125,29.233932,33.149666,pivot,BH
Venezuela,1995,46,.0061333263292909,.0035447813570499,.0061521930620074,.0035510752350092,86290.953125,93029.1953125,86026.328,92864.313,2450706.45703125,3000844.17578125,28.400503,32.257015,pivot,BH
Venezuela,1995,47,.0065355757251382,.0038322997279465,.0065570026636124,.003839657176286,85761.703125,92699.4296875,85481.453,92521.805,2364680.12890625,2907979.86328125,27.572681,31.369987,pivot,BH
Venezuela,1995,48,.0069754743017256,.0041425325907767,.0069998879916966,.0041511305607855,85201.203125,92344.1796875,84904.047,92152.906,2279198.67578125,2815458.05859375,26.75078,30.488745,pivot,BH
Venezuela,1995,49,.0074581420049071,.0044786753132939,.0074860579334199,.0044887270778418,84606.8828125,91961.640625,84291.375,91755.703,2194294.62890625,2723305.15234375,25.935179,29.613491,pivot,BH
Venezuela,1995,50,.0079887891188264,.0048440783284605,.0080208275467157,.004855839535594,83975.875,91549.7734375,83640.438,91328.031,2110003.25390625,2631549.44921875,25.126303,28.744467,pivot,BH
Venezuela,1995,51,.0085853626951575,.0052482457831502,.0086223762482405,.0052620540373027,83305.0078125,91106.296875,82947.406,90867.219,2026362.81640625,2540221.41796875,24.324621,27.881952,pivot,BH
Venezuela,1995,52,.0092877466231585,.0057168230414391,.0093310791999102,.0057332110591233,82589.8046875,90628.1484375,82206.266,90369.094,1943415.41015625,2449354.19921875,23.530935,27.026419,pivot,BH
Venezuela,1995,53,.0101182442158461,.0062648011371493,.0101696942001581,.006284486502409,81822.734375,90110.046875,81408.781,89827.781,1861209.14453125,2358985.10546875,22.746845,26.178936,pivot,BH
Venezuela,1995,54,.0110667813569307,.0068878042511642,.0111283585429192,.0069116069935262,80994.828125,89545.5234375,80546.656,89237.141,1779800.36328125,2269157.32421875,21.974247,25.340824,pivot,BH
Venezuela,1995,55,.0120687894523144,.0075478754006326,.0121420593932271,.0075764684006572,80098.4765625,88928.75,79615.125,88593.141,1699253.70703125,2179920.18359375,21.214558,24.513109,pivot,BH
Venezuela,1995,56,.0132199358195066,.0083026764914393,.0133079001680017,.0083372872322798,79131.78125,88257.5234375,78608.719,87891.141,1619638.58203125,2091327.04296875,20.467611,23.695736,pivot,BH
Venezuela,1995,57,.0144094564020634,.0090928664430976,.0145140262320638,.0091343950480223,78085.6640625,87524.75,77523.078,87126.828,1541029.86328125,2003435.90234375,19.735119,22.889936,pivot,BH
Venezuela,1995,58,.0155978025868535,.0098969722166657,.0157204046845436,.009946190752089,76960.4921875,86728.8984375,76360.281,86299.719,1463506.78515625,1916309.07421875,19.016338,22.095392,pivot,BH
Venezuela,1995,59,.01689088717103,.0107788639143109,.0170347522944212,.0108372708782554,75760.078125,85870.546875,75120.25,85407.75,1387146.50390625,1830009.35546875,18.309729,21.311258,pivot,BH
Venezuela,1995,60,.0183316487818956,.0117618199437857,.0185012277215719,.0118313990533352,74480.421875,84944.9609375,73797.75,84445.406,1312026.25390625,1744601.60546875,17.615721,20.538023,pivot,BH
Venezuela,1995,61,.0198561958968639,.0128157399594784,.0200553070753813,.0128983911126852,73115.0703125,83945.8515625,72389.172,83407.938,1238228.50390625,1660156.19921875,16.935339,19.776512,pivot,BH
Venezuela,1995,62,.0216325409710407,.0140366246923804,.0218690820038319,.0141358347609639,71663.28125,82870.0234375,70888.156,82288.414,1165839.33203125,1576748.26171875,16.268293,19.026762,pivot,BH
Venezuela,1995,63,.0237016882747412,.0154552655294538,.023985942825675,.0155756287276745,70113.0234375,81706.8046875,69282.125,81075.406,1094951.17578125,1494459.84765625,15.616944,18.29052,pivot,BH
Venezuela,1995,64,.0260088909417391,.0170442685484886,.0263515785336494,.0171907711774111,68451.2265625,80444.0078125,67561.055,79758.453,1025669.05078125,1413384.44140625,14.98394,17.569792,pivot,BH
Venezuela,1995,65,.0283237807452679,.0186720956116915,.0287306606769562,.0188480615615845,66670.8828125,79072.8984375,65726.695,78334.672,958107.99609375,1333625.98828125,14.370711,16.865778,pivot,BH
Venezuela,1995,66,.0310609061270952,.0205867383629084,.031550906598568,.0208008494228125,64782.51171875,77596.4453125,63776.41,76797.719,892381.30078125,1255291.31640625,13.775034,16.177176,pivot,BH
Venezuela,1995,67,.0336941629648209,.0225048623979092,.0342715382575989,.0227609779685736,62770.30859375,75998.984375,61712.813,75143.813,828604.890625,1178493.59765625,13.200586,15.506701,pivot,BH
