Year,Reg,Group,Sex,Dra0,Dra1,Dra2,Dra3,Dra4,Dra5,Dra6,Dra7,Dra8,Dra9,Dra10,Dra11,Dra12,Dra13,Dra14,Dra15,Dra16,Dra17,Dra18,Dra19,Dra20,Dra21,Dra22,Dra23,Dra24,Dra25,Dra26,Dra27,Dra28,Dra29,Dra30,Dra31,Dra32,Dra33,Dra34,Dra35,Dra36,Dra37,Dra38,Dra39,Dra40,Dra41,Dra42,Dra43,Dra44,Dra45,Dra46,Dra47,Dra48,Dra49,Dra50,Dra51,Dra52,Dra53,Dra54,Dra55,Dra56,Dra57,Dra58,Dra59,Dra60,Dra61,Dra62,Dra63,Dra64,Dra65,Dra66,Dra67,Dra68,Dra69,Dra70,Dra71,Dra72,Dra73,Dra74,Dra75,Dra76,Dra77,Dra78,Dra79,Dra80,Dra81,Dra82,Dra83,Dra84,Dra85,Dra86,Dra87,Dra88,Dra89,Dra90,Dra91,Dra92,Dra93,Dra94,Dra95,Dra96,Dra97,Dra98,Dra99,Dra100
2018,1146,T,B,3907,381,186,179,155,159,132,129,112,51,106,155,145,188,334,419,380,549,451,798,828,592,917,991,832,1099,987,1323,1264,1760,1794,2176,2199,2308,2602,2880,3297,3382,3621,3964,4093,4437,4855,4550,5093,5215,6070,6232,5940,5834,7238,8225,8699,8383,9327,10270,10975,11476,12122,13492,15589,15685,17435,18393,19170,20819,22667,23293,26171,30296,27806,35168,31876,41499,40819,37793,51182,51960,58198,67824,71748,81502,91355,99307,109056,127387,145176,156155,177676,209723,240590,271689,275655,311077,338335,393950,380039,303558,277643,411899,225337
2018,1146,T,M,4654,501,229,234,182,226,128,137,170,49,155,193,141,196,283,467,586,689,543,1143,1307,851,1076,1364,1237,1688,1432,2041,1832,2619,2680,3284,3555,3643,4176,4505,5115,5235,5625,5991,6202,6709,7593,6757,7593,7575,9202,9154,8729,8546,11097,12270,13984,13024,14668,15924,17344,17988,18704,21315,24657,26051,28480,30646,31303,34300,35581,36921,41223,49279,43829,55624,49279,62678,61555,53339,76173,76056,81376,96005,98104,106097,112829,115061,126756,144555,155876,156069,185837,216713,237305,256382,200835,262663,204900,198179,169625,144288,211974,237735,67446
2018,1146,T,F,3117,254,140,123,127,87,137,121,51,52,54,115,149,179,387,368,163,399,345,386,275,299,744,589,397,462,490,536,677,908,940,1116,913,1049,1125,1355,1588,1636,1726,2048,2104,2299,2298,2485,2740,3010,3148,3494,3366,3364,3766,4729,4252,4508,4924,5696,5913,6382,7078,7650,8970,8337,9839,10262,11324,12323,14770,15049,17350,19697,18961,24084,22715,30597,30596,30764,40835,42228,49053,57455,62194,72601,83805,93929,103388,122176,141856,155894,175127,207461,241068,275927,298576,324361,375705,460069,473866,371471,304160,512891,308699
2018,1146,U,B,4134,372,194,165,161,165,145,141,106,62,114,121,107,195,268,424,428,552,498,864,916,660,994,1056,901,1147,1071,1384,1343,1826,1869,2285,2333,2416,2695,3054,3323,3478,3773,4152,4149,4507,5028,4524,5179,5386,6048,6262,6043,6111,7562,8546,9150,8300,9521,10418,11313,11594,12365,13952,15879,15678,17724,18299,19442,21562,23085,23506,26702,30944,28000,35796,32332,42072,41889,38839,52923,53287,60037,70000,75281,84170,94284,104730,115324,134059,154273,166080,190101,231909,266849,299378,310320,357033,405606,494006,450297,386466,350615,525242,289283
2018,1146,U,M,4919,492,245,230,170,222,153,138,148,61,159,135,139,172,244,505,645,768,644,1292,1442,968,1181,1486,1335,1789,1550,2184,1989,2748,2827,3470,3763,3808,4384,4819,5220,5558,6030,6331,6412,6869,7794,6800,7795,7843,9291,9056,9089,9184,11666,12666,14842,13031,15027,16242,18007,18475,19247,22334,25443,26237,29391,30932,32556,36329,36768,37241,42690,51348,44642,57239,50974,63802,63406,54014,80503,78789,83740,99961,103181,110914,115728,120576,133095,153871,172879,174295,200634,245076,268876,277510,224717,300141,258844,233498,169414,154527,191518,274254,75549
2018,1146,U,F,3308,246,140,96,152,105,137,145,62,63,66,106,73,219,292,339,199,325,336,384,335,325,796,610,451,471,543,513,681,920,958,1164,997,1126,1136,1423,1568,1553,1675,2122,2041,2321,2490,2424,2755,3129,3071,3681,3277,3364,3926,5051,4453,4423,5079,5816,6137,6360,7234,7840,9076,8413,9961,10214,11241,12559,14991,15430,17616,19895,19037,24470,22764,31112,31493,32080,41668,43086,50807,59208,65320,74510,86734,99318,109647,128104,148729,163430,186802,227811,265685,305759,337951,373542,449780,600969,607411,514749,447457,749410,457359
2018,1146,R,B,2493,431,138,262,124,126,67,70,138,0,72,304,313,156,623,398,170,532,252,542,477,315,602,724,553,897,621,1051,910,1467,1465,1700,1607,1828,2181,2092,3178,2935,2917,3101,3835,4111,4046,4669,4693,4414,6169,6091,5471,4611,5830,6858,6783,8731,8511,9657,9595,10993,11149,11691,14434,15702,16254,18760,18049,17724,20902,22376,23893,27500,26937,32378,29828,38861,36056,33362,44198,46758,51017,59377,57748,70858,79990,78232,85324,103172,113272,121567,134582,139911,163129,189537,179417,193213,187721,204251,226524,124645,138229,174625,105276
2018,1146,R,M,3030,555,134,252,242,246,0,135,268,0,141,448,152,304,454,308,328,340,148,638,818,416,676,907,869,1289,935,1411,1144,2058,2057,2494,2668,2942,3280,3143,4656,3809,3840,4488,5262,5998,6697,6563,6695,6379,8805,9588,7153,5872,8722,10662,10527,12982,13243,14682,14826,16154,16682,17568,21737,25323,25088,29556,26630,26653,31051,35637,35511,41199,40481,49028,42304,57855,53874,50599,59685,65709,72548,81763,79144,87131,101633,94150,103652,112387,100355,96488,133766,122584,137949,185318,122621,148168,57385,90334,170235,100013,333377,0,28173
2018,1146,R,F,1908,297,142,272,0,0,137,0,0,0,0,155,483,0,803,496,0,742,388,393,0,182,509,493,156,424,248,641,659,854,858,894,527,692,1075,1031,1683,2039,1971,1695,2405,2192,1358,2779,2668,2429,3519,2589,3792,3365,3040,3293,3356,4885,4244,5170,4949,6477,6420,6868,8527,8009,9309,10472,11688,11268,13776,13330,16137,18792,18606,22287,22485,28132,26446,25042,37416,38819,42074,50456,49522,64952,72421,72795,79380,100343,117248,129157,134801,144327,169769,190691,194596,204191,218777,229583,240671,129980,111125,205632,121052
2018,1154,T,B,5112,662,976,488,123,240,367,0,0,628,0,276,288,714,558,568,296,1053,1112,488,1103,1044,1510,1163,975,1016,725,1332,1405,1380,2571,2058,1949,2625,3055,3659,3922,3576,4221,4467,5369,4161,4416,6262,5130,6976,6360,8003,5770,8619,8171,9138,10775,9347,13467,12557,13406,15509,15423,17611,19835,20168,18164,19677,23086,24764,23924,24515,26880,35092,31986,39624,41410,35509,55113,40642,61185,59159,59852,76512,68372,91809,111975,110431,125386,141760,153359,162842,189647,208874,218186,242615,268358,303010,360286,347885,374257,435718,353001,875149,222260
2018,1154,T,M,5722,776,941,713,0,464,0,0,0,733,0,268,284,1122,1097,561,577,1462,1944,1034,994,1525,2210,2090,1458,1321,1025,1910,1908,2041,3591,3443,2155,4007,5140,5265,5598,5377,5957,5682,8781,6817,6165,10155,7347,11148,9053,13968,9885,14143,13046,14961,14742,13579,23686,20596,21944,25458,25086,30362,32924,33924,31846,33823,41563,40368,41244,40106,45306,60195,52660,65359,57554,50063,104945,64775,97023,100509,95221,119424,106567,129595,164977,156442,200501,182701,146484,180948,174957,260745,234454,249178,204480,211957,266713,369295,200035,312554,347886,571527,86972
2018,1154,T,F,4476,543,1014,250,253,0,754,0,0,517,0,284,293,291,0,574,0,620,311,0,1202,584,819,256,489,695,419,758,889,700,1546,683,1749,1260,911,2029,2275,1845,2566,3322,2214,1684,2784,2749,3164,3220,3918,2656,2165,3859,4030,4251,7368,5758,4858,5813,6381,7455,7815,8002,10128,10129,8684,10184,11116,15113,13230,14808,15889,20674,20388,25963,33162,28355,32745,30822,47362,44082,47712,62071,55661,79351,95115,97182,105604,131707,155060,158236,193322,197241,214633,241186,282876,322821,379296,342470,434855,492836,354898,960160,252469
2018,1154,U,B,4726,615,559,579,0,0,620,0,0,564,0,418,219,648,425,860,220,893,689,471,1627,664,628,963,882,611,809,1267,713,1437,1831,2070,1881,2050,2391,3306,3469,4066,3516,4004,5142,3577,3585,5438,4454,7314,7014,8101,5723,6856,8680,7596,10298,8943,14095,11365,11471,15045,12886,16172,18141,17352,16428,18938,21202,24021,23396,22408,25573,34581,31494,38703,44676,33480,55179,39456,62538,62285,60014,75105,74976,87306,115641,120293,128118,143852,153953,167004,192593,196493,239079,240535,268730,339300,300629,371410,385427,476321,571585,1052920,180230
2018,1154,U,M,4000,400,360,1127,0,0,0,0,0,1104,0,406,0,1281,839,854,428,878,951,1007,1478,912,843,1584,1457,1240,1366,1816,968,2438,2988,3703,1810,3133,4007,4606,4640,5948,4568,5535,8191,5678,4553,8344,5583,11775,9918,13774,9960,10967,14679,12199,13537,12160,26081,19700,17836,24886,23128,29160,30279,29457,29104,32982,39249,41147,40887,38082,42699,59327,55493,64836,62117,47332,105491,71877,103160,108263,95044,116337,112022,130276,168841,163683,192054,208648,120868,173382,184195,264591,282131,278154,277001,253236,250071,454674,242493,526465,400113,1333711,166714
2018,1154,U,F,5470,841,772,0,0,0,1261,0,0,0,0,432,442,0,0,866,0,908,445,0,1761,430,416,375,342,0,267,743,467,471,718,481,1947,1007,759,2023,2348,2293,2527,2578,2338,1601,2675,2882,3480,3325,4424,3149,2118,3449,3784,3939,7682,6402,4835,5008,6744,7809,5616,7363,10068,9337,8491,10325,10295,14372,13423,13291,15967,21272,18870,25323,35961,26766,32404,26556,47664,46338,48477,61472,62997,73886,98981,107660,110466,127201,162377,165441,194653,180488,229600,232119,266957,357428,308258,352425,447488,454667,647231,1000266,181867
2018,1154,R,B,5826,749,1768,331,307,588,0,0,0,759,0,0,423,841,815,0,455,1385,2056,528,0,1830,3192,1573,1185,2161,447,1527,3356,1233,4316,2029,2114,4007,4710,4565,5071,2331,6039,5610,5923,5549,6322,8103,6610,6255,5035,7818,5855,11705,7314,11678,11559,10003,12436,14486,16533,16294,19732,20155,22921,25435,21540,21154,27112,26379,25056,29034,29687,36210,33083,41596,34182,40165,54979,42864,58772,53763,59590,78792,57547,98954,106685,97087,121884,139175,152589,157210,185596,225998,189362,246206,267782,260870,491018,282353,347826,368421,55556,615385,533333
2018,1154,R,M,8832,1464,2035,0,0,1117,0,0,0,0,0,0,823,818,1583,0,886,2626,4071,1095,0,2760,4810,3071,1461,1521,0,2175,4288,1125,4914,2844,2941,6022,7888,6875,7910,3979,9444,6038,10204,9556,9904,14031,11043,9823,7346,14320,9756,19399,10449,19169,16561,15659,20207,21866,27696,26298,27938,32168,36984,41062,36344,35263,45913,38951,41905,43930,50279,61865,47123,66401,47917,56140,103792,52067,87129,88368,95486,124255,98113,128617,159560,146444,212291,147945,181303,190476,162712,254902,167665,196078,105263,166667,285714,190476,0,0,250000,0,0
2018,1154,R,F,2592,0,1478,677,633,0,0,0,0,1584,0,0,0,866,0,0,0,0,0,0,0,910,1589,0,861,3003,978,807,2227,1363,3650,1182,1242,1895,1302,2045,2082,669,2670,5195,1912,1877,3032,2438,2443,2993,2869,1688,2252,4614,4467,4800,6812,4622,4900,7274,5718,6781,12046,9283,10252,11798,9110,9871,13028,16916,12774,18343,15710,19264,24028,27387,26816,32057,33451,38961,46803,40043,46438,63052,43407,88326,89485,83086,99516,137143,145749,148315,191471,219938,194049,256619,308094,282132,560000,312500,410256,560000,0,888889,2000000
2018,1161,T,B,4642,680,240,81,164,328,84,88,362,180,92,496,207,205,203,311,216,761,420,707,1018,591,830,810,1052,874,1424,1401,1727,1736,1812,2083,2815,3627,3331,3197,2916,4314,3737,4029,4148,4260,5656,4866,4798,6115,6182,5896,6761,6660,7122,8527,11036,9361,9323,11890,13062,11244,13808,12917,16446,17568,17930,19651,19993,23554,25529,25315,27999,33761,30188,37312,33779,42947,40192,37594,48994,50877,55233,73032,73159,85397,94504,100314,111493,125517,134066,142917,163400,174240,182200,220819,230262,264248,256898,247645,243754,237580,414662,679996,233046
2018,1161,T,M,4772,1145,155,158,321,161,163,171,526,350,0,576,203,0,392,400,418,1066,632,796,1370,190,1426,1222,1340,1362,2215,2352,3104,2348,2553,3396,4408,5603,4178,5038,3950,6298,5587,6658,6804,6192,9947,7650,7657,9663,9800,9171,10379,10281,10567,12560,16911,14515,15157,18446,20681,18365,22789,22259,25992,29193,29102,32118,32605,37609,43013,41343,43825,52543,47996,61935,51269,66218,61348,58056,76100,80332,80380,105499,105930,128216,125223,146309,132161,171888,154738,156277,172697,191938,169415,247138,219709,202462,137456,109749,188511,121389,166910,160234,100146
2018,1161,T,F,4504,177,330,0,0,500,0,0,187,0,189,410,211,415,0,215,0,444,210,616,636,1021,191,372,736,335,587,394,247,1079,1021,680,1080,1469,2423,1243,1824,2279,1874,1406,1541,2427,1637,2261,2152,2798,2778,2847,3371,3309,4070,4987,5955,4911,4283,6404,6811,5451,6752,5845,9235,8894,9969,11108,11557,14439,14583,15574,18533,22859,20386,24608,25145,31788,30662,29042,38774,40314,46220,61527,61523,70055,83839,85175,105177,112264,128313,139359,161072,170030,185376,214737,232685,277618,286831,284397,256955,266874,479544,1099717,292919
2018,1161,U,B,5139,595,226,114,233,234,119,121,364,241,125,549,286,283,140,431,148,743,413,132,1213,527,889,859,582,1024,1168,1212,1228,1892,1594,1889,2343,3750,2894,3147,2655,4148,3411,3829,4155,4710,4847,4361,4811,6561,6217,5832,6761,5984,7353,8390,10453,8728,8503,11351,12141,10833,13416,13671,15235,16699,17277,19277,18721,24316,25238,25189,26953,34893,31469,37690,35255,44014,40555,39810,50674,51876,59289,77388,80103,93113,99451,108498,119690,147891,143634,156681,180239,185701,195233,252515,262061,284872,244989,316643,242162,234398,425927,829824,128861
2018,1161,U,M,5605,911,218,221,455,230,229,233,474,475,0,797,282,0,272,560,287,1177,555,0,1543,0,1475,1425,448,1602,1970,1947,2304,2566,2462,3194,3740,5727,3462,4821,3461,5904,5447,6431,6571,6711,8739,7320,7335,10026,9831,8744,10263,9433,10896,12133,17557,13445,14169,18321,19639,18221,22708,24140,24685,27696,29204,32305,29498,38785,42560,42315,42914,55494,49278,62022,54684,69102,63638,60858,80688,88041,86760,116400,123710,139986,132191,158951,145552,205476,182179,159407,191483,187093,177222,312933,271029,229025,131648,144617,222664,139812,100199,125248,25692
2018,1161,U,F,4639,249,234,0,0,238,0,0,249,0,258,284,291,576,0,295,0,300,273,268,850,1095,263,254,726,420,361,483,153,1214,725,581,917,1710,2313,1433,1838,2420,1439,1333,1858,2857,1320,1666,2540,3424,2926,3197,3551,2888,4344,5293,4689,4869,3928,5928,6462,5296,6674,6404,8659,9125,9418,11101,12113,15559,15078,15330,17948,23615,22119,25562,25952,32415,30759,31383,39486,39022,49450,63745,64819,76582,88321,92303,112109,132320,132935,155994,177462,185455,200076,237175,260024,298757,280761,375822,247277,256181,496292,1698017,176030
2018,1161,R,B,3373,890,273,0,0,546,0,0,355,0,0,358,0,0,365,0,397,812,444,2610,415,783,675,677,2496,354,2405,2110,3461,1230,2495,2682,4312,3233,4777,3367,3760,4868,4811,4639,4127,2902,8102,6338,4762,4902,6094,6069,6764,8286,6572,8848,12383,10835,11191,13098,15159,12199,14700,11245,19199,19590,19489,20579,23200,21652,26260,25633,30559,30952,26912,36372,30225,40447,39382,33066,45834,49047,48103,65765,61524,72785,87266,89131,101117,98001,122496,125794,143211,160564,165395,178407,186918,237398,271954,164702,246026,245113,393789,518975,3113849
2018,1161,R,M,2627,1740,0,0,0,0,0,0,675,0,0,0,0,0,704,0,767,774,871,3459,820,765,1297,657,3990,620,3047,3659,5480,1725,2803,3948,6279,5244,6333,5706,5413,7503,6016,7298,7460,4700,13359,8561,8516,8737,9728,10241,10673,12215,9839,13459,15577,16778,17159,18691,22740,18653,22946,18678,28550,32192,28890,31729,39161,35053,43997,39207,45797,46061,45041,61741,43576,59963,56811,52812,67671,66513,69175,87788,76909,109540,115398,129768,116380,134244,121997,152123,150636,197605,157593,142911,135186,156922,149310,40832,129081,86989,250094,222306,3001126
2018,1161,R,F,4162,0,558,0,0,1109,0,0,0,0,0,738,0,0,0,0,0,853,0,1751,0,803,0,698,769,0,1574,0,638,572,2092,1030,1680,577,2829,569,1773,1767,3434,1644,536,1066,2660,4084,1003,990,2372,1873,2887,4376,3372,4205,9182,5018,5183,7595,7707,5861,6954,4444,10711,8295,11442,11134,9980,11360,13246,16226,20082,20843,15676,22123,23141,30264,30439,24073,37424,42685,40543,57790,55945,59273,77197,75298,96204,86934,122674,118969,141316,151662,167134,185833,196897,251624,293582,187514,270629,293722,445034,667551,3147024
2018,1166,T,B,6353,656,306,199,0,99,200,205,411,103,107,228,119,0,470,602,256,389,250,732,476,800,750,808,1207,1245,939,1442,2063,2053,2800,2117,3584,3463,3952,3912,4763,5117,4129,4527,6657,6106,6154,6314,7399,8334,6561,8308,8811,7317,9618,9000,10636,10512,12170,14300,12927,13825,12884,17418,17774,20101,21924,20604,21324,26118,25034,28338,27728,32823,33258,38383,38469,41828,48690,48493,57880,58848,66420,68286,72430,80851,107134,99592,124337,142399,149492,169592,182878,193716,219368,225660,296468,234130,306620,350365,298413,262911,331034,428571,230415
2018,1166,T,M,6181,1067,0,382,0,0,393,0,201,0,210,225,0,0,687,942,246,499,482,690,665,1251,1003,1351,1700,1779,1601,2139,3197,2733,4195,3173,4876,4357,5696,5468,6412,7772,7142,6525,10991,8813,9290,10290,10914,12542,9193,12019,13384,11083,14394,12827,16926,16473,20028,21880,19707,22096,20022,28079,28537,33139,37786,34753,36297,46315,41980,51443,47184,55661,54318,69539,65334,72279,86914,67979,83773,87224,105994,96539,105463,113336,139293,114204,141315,185547,172911,183930,173505,235115,210325,259887,359184,153846,218487,247191,131148,108108,470588,444444,80000
2018,1166,T,F,6535,224,633,0,0,204,0,420,632,210,0,231,243,0,242,246,266,271,0,780,257,253,460,212,645,623,183,649,744,1255,1165,890,2113,2456,2017,2195,2922,2264,985,2452,2183,3365,3057,2480,4006,4255,4004,4756,4536,3867,5301,5607,5109,5384,5493,7924,7391,7207,7333,9444,9993,10886,11147,11331,11768,13739,14750,14351,16413,19822,21783,22597,25239,27208,31193,40161,47748,48479,52882,59150,61615,70317,97027,95026,119653,131247,143360,165924,185207,184080,221374,219089,286100,247126,320755,370370,338583,295455,312500,426230,275449
2018,1166,U,B,5621,420,262,268,0,140,285,0,563,142,149,316,165,0,326,332,0,335,0,602,301,742,861,137,817,1158,1032,1037,2294,2074,2882,2015,3500,3426,3749,3555,4705,4593,3649,4792,5769,5503,6162,5941,6943,8066,5405,7565,8555,7082,8803,9004,9656,9493,12032,13703,11121,12217,12854,16632,16057,19340,20678,18957,19579,25269,24199,29138,26743,32219,30686,36732,39363,45110,46168,49921,56414,58662,64131,63978,74125,83836,116266,102953,131082,146064,151609,175701,183925,196347,212296,224390,314005,240099,296564,385475,242991,281879,279570,428571,193182
2018,1166,U,M,5757,819,0,515,0,0,560,0,273,0,292,311,0,0,316,322,0,643,0,565,280,1078,1337,0,1289,1711,1777,1407,3863,3135,4437,3430,4628,4247,5505,5107,6652,7291,6797,7608,10008,7829,9683,10194,10323,12066,7772,11433,13769,10970,13990,13207,15935,15958,19833,21230,17573,20168,21373,28571,26434,33314,37938,33073,33102,48049,42889,54750,47657,60837,53660,68277,66562,86034,83578,72751,82219,83935,111466,90005,111954,112725,159336,133939,161648,208130,180685,208723,174242,265356,203488,258065,380435,160000,230769,268657,156863,0,444444,250000,111111
2018,1166,U,F,5478,0,543,0,0,285,0,0,870,291,0,320,338,0,336,343,0,0,0,644,326,330,310,287,289,543,237,643,597,935,1225,518,2324,2573,1975,2004,2716,1880,556,2073,1721,3307,2913,2135,3924,4447,3281,4137,4043,3776,4440,5585,4614,4358,5956,7945,6273,6385,6842,8580,9315,10276,9805,10335,11417,12336,13807,14612,15160,16696,18744,21418,26554,26401,29697,40268,46685,49587,47829,55706,61956,74649,103258,93686,123013,131083,144402,167445,186306,180595,214240,217355,300961,254758,307368,412371,269939,350000,261905,470588,214286
2018,1166,R,B,8984,1497,464,0,0,0,0,731,0,0,0,0,0,0,845,1316,1038,577,1387,1293,1130,995,423,2697,2305,1499,669,2543,1471,1999,2605,2358,3784,3556,4456,4810,4912,6516,5465,3780,9084,7709,6133,7297,8622,9048,9573,10172,9433,7866,11517,8992,12793,12780,12481,15652,17068,17513,12953,19314,21915,21899,25026,24808,25861,28358,27227,26244,30303,34408,40323,43095,35907,33365,54353,45435,61051,59259,71447,77407,68916,75061,90495,93340,112293,136039,145658,159054,181141,189210,233129,228047,264026,222222,324675,284211,415842,218750,423077,428571,390244
2018,1166,R,M,7726,1956,0,0,0,0,0,0,0,0,0,0,0,0,1663,2633,1003,0,2753,1242,2129,1840,0,5115,2827,1959,1145,3925,1677,1868,3699,2651,5398,4593,6105,6239,5881,8921,8004,3852,13327,11125,8370,10511,12292,13663,12406,13306,12562,11315,15226,12073,18803,17476,20408,23132,23934,25887,17417,27099,32686,32787,37461,38462,43674,42437,40000,43924,46073,43478,55937,72776,62187,40650,93797,58011,86871,94231,93782,109827,92540,114471,105702,80769,108247,151589,160401,143223,172308,185484,223464,264151,295082,136364,195122,181818,0,500000,500000,2000000,0
2018,1166,R,F,10286,1019,946,0,0,0,0,1475,0,0,0,0,0,0,0,0,1077,1196,0,1348,0,0,892,0,1684,880,0,666,1181,2191,992,1931,1517,2120,2142,2775,3547,3432,2328,3688,3654,3541,3489,3525,4260,3673,6184,6534,5903,4109,7554,5666,6358,7964,4305,7869,10298,9355,8633,11880,11905,12515,14871,14141,12757,17862,17549,13605,19910,28564,30669,26154,21253,29412,34691,39927,50125,45985,63918,66537,60897,61796,85366,97593,113497,131542,141414,163265,183372,190107,235294,222222,260550,232687,344569,297619,461538,178571,409091,370370,592593
2018,1168,T,B,3861,319,198,0,195,98,0,203,103,203,102,108,110,319,744,328,0,1547,337,343,779,1291,589,1095,619,1120,1306,1546,1566,1580,2069,1875,2665,2561,2555,2761,4073,2893,4185,3848,4468,4669,5776,5055,5944,5133,6237,5317,7044,8203,7660,7373,9397,9234,9875,11196,11268,12515,14582,13746,17789,20660,17359,20639,24717,21224,23262,22378,27661,31602,29782,36354,29686,39276,41912,46872,60617,53039,62985,77927,66141,79342,88852,102516,102607,126325,142231,134970,162557,156736,194410,212651,216131,208949,226813,279714,305665,240576,281778,325214,183728
