Year,Sex,CCl,Cause,Drac0,Drac1,Drac5,Drac10,Drac15,Drac20,Drac25,Drac30,Drac35,Drac40,Drac45,Drac50,Drac55,Drac60,Drac65,Drac70,Drac75,Drac80,Drac85
1960,M,9,114,286,14,2,1,1,1,2,3,3,5,7,13,21,31,42,82,113,168,227
1960,M,9,115,0,0,0,0,3,9,17,23,34,53,69,82,130,103,142,207,266,389,543
1960,M,9,116,0,0,0,0,1,3,6,9,13,21,26,31,49,39,53,77,97,145,197
1960,M,9,117,10,1,0,0,0,1,1,2,2,3,4,5,8,8,11,17,24,35,49
1960,M,9,118,22,10,6,4,5,4,6,9,12,15,21,25,41,36,50,74,102,151,207
1960,M,9,119,74,6,3,2,3,4,6,9,11,16,22,33,52,66,105,154,209,342,484
1960,M,9,120,5190,71,3,2,1,3,5,8,6,8,20,24,37,36,50,72,126,186,257
1960,M,9,121,174,15,6,5,6,10,14,21,26,36,51,62,97,103,128,187,258,342,484
1960,M,9,122,0,0,0,0,0,0,1,2,2,2,3,2,3,1,1,2,3,6,10
1960,M,9,123,51,10,7,5,10,20,26,38,48,65,90,108,171,179,248,361,496,731,1017
1960,M,9,124,1,1,0,0,0,1,1,2,2,7,10,17,27,47,65,94,148,220,326
1960,M,9,125,4,1,1,1,1,2,3,5,6,10,14,19,30,37,51,74,83,122,148
1960,M,9,126,6,1,0,0,2,4,5,8,11,15,21,27,42,44,61,89,123,180,257
1960,M,9,127,131,11,4,4,3,6,8,13,16,23,32,40,64,68,93,136,188,278,385
1960,M,9,128,4,3,3,2,5,8,9,10,13,13,18,18,28,25,34,40,70,104,148
1960,M,9,129,17,13,11,9,21,34,39,44,55,56,78,78,122,105,146,228,292,429,602
1960,M,9,130,8,1,1,1,1,2,2,3,4,6,8,12,19,39,54,80,110,162,227
1960,M,9,131,4,0,0,0,1,1,1,1,2,3,4,5,9,18,24,35,48,70,99
1960,M,9,132,4,1,0,1,1,1,1,2,2,3,5,7,11,23,32,42,64,93,128
1960,M,9,133,4,0,0,0,1,1,1,1,1,3,4,6,9,151,209,304,419,621,859
1960,M,9,134,1,0,0,0,0,0,0,0,0,0,0,1,1,22,31,45,62,93,128
1960,M,9,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,M,9,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,M,9,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,M,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,M,9,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,M,9,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,M,9,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,M,9,142,78,2,0,0,1,1,1,2,2,2,2,4,6,5,5,7,11,12,20
1960,M,9,143,16,2,3,2,2,2,2,3,4,4,6,7,12,21,28,42,56,87,118
1960,M,9,144,21,3,4,3,3,3,3,4,6,6,8,11,17,25,39,55,75,110,158
1960,M,9,145,167,7,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,M,9,146,69,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,M,9,147,1090,33,11,8,4,3,1,1,1,0,1,0,1,0,0,0,0,0,0
1960,M,9,148,224,7,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,M,9,149,308,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,M,9,150,719,33,10,7,4,3,1,1,1,0,1,0,1,0,0,0,0,0,0
1960,M,9,151,2456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,M,9,152,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,M,9,153,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,M,9,154,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,M,9,155,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,M,9,156,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,M,9,157,3406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,M,9,158,181,15,6,4,9,11,15,15,18,26,35,49,73,269,366,560,759,1062,1471
1960,M,9,159,1343,109,43,28,68,79,109,110,130,196,259,361,544,2000,2714,4159,5626,7890,10926
1960,M,9,160,38,13,22,26,68,118,140,116,146,77,108,71,112,43,51,70,86,128,178
1960,M,9,161,30,28,39,26,55,56,66,67,85,62,87,57,90,43,69,104,153,226,316
1960,M,9,162,41,24,40,34,77,107,128,113,141,84,118,77,122,54,76,110,150,220,306
1960,M,9,163,146,88,42,31,63,93,130,164,204,152,212,155,245,85,118,172,236,348,484
1960,M,9,164,68,41,20,14,34,52,69,83,104,75,105,76,120,40,56,82,113,162,227
1960,M,9,165,6,1,1,1,2,1,1,2,3,2,4,3,4,2,2,3,5,6,10
1960,M,9,166,10,6,11,9,23,34,39,34,42,25,35,22,36,15,20,30,43,64,89
1960,M,9,167,22,13,6,5,14,23,29,32,40,28,39,27,43,14,19,28,38,58,79
1960,M,9,168,24,132,248,185,210,260,268,214,268,129,181,89,141,53,73,105,145,215,296
1960,M,9,169,52,31,19,15,31,44,59,67,84,60,84,60,95,35,49,72,97,145,197
1960,M,9,170,14,9,5,4,9,14,18,20,25,17,24,17,27,10,14,20,27,41,59
1960,M,9,171,2,10,22,18,56,70,58,50,63,35,43,28,44,15,18,25,21,35,30
1960,M,9,172,146,60,76,65,195,290,355,314,393,245,347,221,347,134,186,271,373,551,770
1960,M,9,173,0,0,6,14,189,320,392,422,528,356,498,306,484,162,224,328,451,661,928
1960,M,9,174,71,7,15,15,99,128,148,120,150,84,118,60,95,39,53,79,107,157,217
1960,M,9,175,58,16,10,8,25,50,71,65,82,56,79,55,87,39,57,84,129,191,286
1961,M,9,0,37303,2377,1096,872,1657,2585,3235,4071,4957,6351,8643,12829,19843,31097,42108,63189,86027,122587,161259
1961,M,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,2,3,2,1,1,4,3,3,2,2,1,2,3,6,2,3,5,5,11,9
1961,M,9,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1961,M,9,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1961,M,9,5,327,41,2,1,0,0,0,1,1,1,1,3,4,6,8,12,15,21,26
1961,M,9,6,4,1,1,0,0,0,0,1,1,1,1,1,2,1,1,2,3,5,9
1961,M,9,7,147,11,1,0,0,0,0,0,0,0,0,1,1,2,2,3,5,5,9
1961,M,9,8,1206,190,10,6,2,2,1,3,4,6,9,12,18,27,36,54,74,106,139
1961,M,9,9,203,53,14,11,48,144,297,549,671,815,1107,1293,2001,1022,1385,2078,2832,4042,5306
1961,M,9,10,182,60,15,9,9,8,6,7,9,10,14,15,24,7,10,15,21,26,35
1961,M,9,11,10,2,1,1,1,1,2,2,3,3,4,5,8,4,5,8,13,16,26
1961,M,9,12,2,3,3,3,5,6,3,5,6,6,7,10,16,16,23,35,46,69,87
1961,M,9,13,27,5,2,2,2,3,3,5,6,6,7,10,15,10,13,20,26,37,52
1961,M,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1961,M,9,16,0,0,0,0,0,0,0,0,0,2,3,2,2,2,2,3,5,5,9
1961,M,9,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,18,41,41,42,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,19,348,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,20,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,3,5,9
1961,M,9,21,13,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,22,7,1,0,0,0,1,0,0,0,0,1,0,1,2,2,3,5,5,9
1961,M,9,23,84,9,4,3,3,3,3,3,4,5,7,5,9,5,7,10,13,21,26
1961,M,9,24,4,5,7,5,2,1,1,1,2,1,1,3,5,3,3,5,8,11,17
1961,M,9,25,488,10,5,5,4,6,6,5,6,8,11,11,17,21,27,41,56,79,104
1961,M,9,26,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0
1961,M,9,27,10,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1961,M,9,28,398,116,11,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1961,M,9,29,115,15,7,5,4,5,6,7,9,8,11,11,17,10,13,20,23,32,43
1961,M,9,30,71,19,6,4,5,9,6,6,8,9,13,14,24,27,37,56,77,111,139
1961,M,9,31,0,1,1,1,0,0,1,1,2,1,1,1,1,0,0,0,0,0,0
1961,M,9,32,44,10,4,3,3,2,2,2,3,4,5,5,8,4,7,10,13,16,26
1961,M,9,33,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3,3,5,9
1961,M,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,35,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1961,M,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,37,4,0,0,0,0,0,1,2,2,6,8,7,11,10,13,20,26,37,52
1961,M,9,38,5,4,2,1,1,1,1,4,2,3,4,3,5,3,3,5,8,11,17
1961,M,9,39,1,1,1,1,2,2,3,3,4,5,7,11,18,10,12,18,26,37,52
1961,M,9,40,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,0,0
1961,M,9,41,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,2,3,5,9
1961,M,9,42,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,3,5,0
1961,M,9,43,19,4,1,1,2,2,2,3,4,4,5,7,11,7,9,13,18,26,35
1961,M,9,44,7,2,1,1,0,0,0,0,0,0,1,1,1,1,1,2,3,0,0
1961,M,9,45,0,0,0,0,0,1,2,5,6,20,27,51,79,100,136,204,277,397,522
1961,M,9,46,0,0,0,0,0,0,1,8,9,60,81,215,333,619,838,1258,1715,2448,3210
1961,M,9,47,0,0,0,0,2,8,33,125,153,628,853,1753,2711,3316,4491,6744,9191,13107,17222
1961,M,9,48,0,0,0,0,0,0,1,2,3,10,10,23,35,56,76,113,141,201,270
1961,M,9,49,0,0,0,0,0,1,2,6,8,27,41,78,121,152,207,311,437,625,818
1961,M,9,50,0,0,0,0,1,3,5,6,7,19,26,54,83,113,154,230,316,450,591
1961,M,9,51,1,2,2,1,3,8,12,30,36,112,152,290,449,575,779,1171,1595,2273,2992
1961,M,9,52,0,0,0,0,0,0,1,8,10,41,55,73,113,89,121,182,247,355,461
1961,M,9,53,0,0,1,1,2,6,10,38,46,267,362,1019,1575,1306,1770,2670,3639,5197,6828
1961,M,9,54,0,0,0,0,0,0,1,1,1,4,6,6,10,16,21,20,26,32,35
1961,M,9,55,5,7,5,4,6,8,7,8,9,14,19,27,41,32,44,66,90,127,165
1961,M,9,56,1,1,0,0,1,1,1,1,2,5,6,8,13,29,40,61,82,117,157
1961,M,9,57,0,0,0,0,0,0,0,0,1,0,0,3,5,5,8,12,15,21,26
1961,M,9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,61,1,1,1,0,1,1,2,4,5,13,18,46,71,146,198,298,406,577,757
1961,M,9,62,0,0,0,0,0,0,0,1,1,3,4,8,13,28,37,56,77,106,139
1961,M,9,63,1,3,2,1,2,2,4,9,11,31,42,90,139,286,387,582,794,1128,1487
1961,M,9,64,10,17,15,13,16,18,20,26,32,49,67,109,169,156,211,317,434,620,809
1961,M,9,65,24,27,25,20,20,23,18,24,29,34,46,63,97,68,92,138,190,270,357
1961,M,9,66,35,24,23,17,18,20,16,21,26,30,41,55,85,60,81,122,167,238,313
1961,M,9,67,23,12,12,11,9,11,17,23,28,50,68,103,160,126,170,255,349,498,652
1961,M,9,68,1,1,3,2,2,1,6,6,8,7,10,13,21,23,31,46,62,90,113
1961,M,9,69,10,1,1,1,2,2,3,2,2,4,6,5,7,8,11,16,21,32,43
1961,M,9,70,111,19,2,1,1,1,1,1,1,1,2,3,5,11,15,23,33,48,61
1961,M,9,71,53,6,4,4,5,3,3,4,5,5,6,8,12,9,12,18,26,37,43
1961,M,9,72,52,6,4,3,5,3,3,4,5,5,6,7,12,9,12,18,23,37,43
1961,M,9,73,0,0,0,0,0,0,1,1,2,2,2,2,3,1,1,2,3,5,9
1961,M,9,74,0,0,1,1,2,3,3,4,5,4,5,5,7,14,19,28,39,53,70
1961,M,9,75,0,0,1,1,2,4,13,20,25,25,33,28,44,27,36,54,74,106,139
1961,M,9,76,1,0,0,0,1,1,1,1,1,1,2,2,3,2,2,3,5,5,9
1961,M,9,77,203,8,3,2,1,0,0,0,0,0,0,0,1,1,1,2,3,0,0
1961,M,9,78,156,21,10,7,6,8,8,10,13,14,19,17,26,12,16,31,44,48,61
1961,M,9,79,55,7,3,2,2,2,2,3,4,4,6,5,8,3,4,7,10,16,17
1961,M,9,80,181,23,10,7,6,8,9,11,14,17,23,20,31,14,19,20,33,64,78
1961,M,9,81,41,10,11,11,16,19,21,20,24,23,31,29,46,32,44,66,90,127,165
1961,M,9,82,78,3,2,2,4,4,4,2,3,2,3,3,5,3,4,7,10,16,17
1961,M,9,83,511,29,10,8,11,14,15,14,16,17,23,25,38,40,54,81,105,148,200
1961,M,9,84,1,2,5,6,11,13,14,20,24,32,44,38,59,68,92,138,187,265,348
1961,M,9,85,5,9,32,37,70,87,94,135,164,226,307,306,472,839,1135,1705,2324,3311,4358
1961,M,9,86,0,0,0,0,0,1,3,9,9,32,38,79,121,137,159,238,259,339,409
1961,M,9,87,0,0,0,0,1,3,5,6,8,15,20,24,36,24,33,49,67,95,130
1961,M,9,88,0,0,0,0,0,0,0,0,0,0,1,2,3,5,7,10,13,21,26
1961,M,9,89,0,0,0,0,0,2,7,16,20,55,74,154,238,406,549,825,1125,1605,2105
1961,M,9,90,0,0,0,0,0,1,1,6,7,36,49,122,188,185,279,376,478,678,896
1961,M,9,91,0,0,0,0,1,4,13,49,59,215,291,586,907,956,1296,1945,2653,3783,4967
1961,M,9,92,0,0,0,0,0,0,1,2,5,24,39,111,173,315,456,686,1007,1468,1966
1961,M,9,93,0,0,0,0,0,3,7,41,51,211,287,751,1161,5215,7032,10584,14453,20620,27103
1961,M,9,94,0,0,0,0,0,0,1,4,4,12,21,45,87,88,105,138,187,196,139
1961,M,9,95,0,0,0,0,0,1,7,28,36,94,122,176,261,291,394,592,806,1261,1731
1961,M,9,96,0,1,2,2,4,5,5,7,9,12,16,23,36,83,113,184,259,360,470
1961,M,9,97,13,3,5,5,16,18,24,42,51,84,116,160,239,821,1125,1710,2329,3290,4358
1961,M,9,98,1,0,0,0,1,5,14,30,37,145,197,554,856,1699,2299,3452,4705,6707,8811
1961,M,9,99,6,0,1,1,2,5,13,26,32,111,153,411,637,3061,4152,6234,8503,12138,15952
1961,M,9,100,2,0,1,1,1,2,4,12,15,45,61,151,234,1156,1565,2349,3202,4567,6002
1961,M,9,101,0,0,0,0,0,0,0,1,1,3,5,9,14,67,90,135,185,265,348
1961,M,9,102,2,0,0,0,1,2,2,3,4,4,3,5,7,30,34,51,62,79,104
1961,M,9,103,379,19,4,3,1,0,1,1,1,1,2,3,5,11,15,23,31,42,61
1961,M,9,104,373,25,5,4,4,3,4,5,6,6,7,9,14,26,35,53,72,101,139
1961,M,9,105,348,18,2,1,0,0,0,1,1,1,2,3,4,6,9,13,18,26,35
1961,M,9,106,1083,60,7,4,5,4,4,8,10,17,23,40,62,81,109,164,223,318,418
1961,M,9,107,10436,451,42,23,12,15,15,24,29,42,56,92,142,227,308,462,629,895,1183
1961,M,9,108,296,18,4,3,3,9,12,22,26,66,89,184,284,660,894,1322,1803,2962,3897
1961,M,9,109,625,43,3,2,1,1,1,3,4,9,12,29,45,106,143,214,293,419,548
1961,M,9,110,1,0,0,0,0,1,2,6,7,17,21,54,83,116,158,237,318,413,504
1961,M,9,111,0,0,0,0,0,0,1,3,5,12,16,24,30,16,14,21,28,42,52
1961,M,9,112,399,20,3,2,1,3,4,5,8,17,23,46,71,63,61,92,126,180,235
1961,M,9,113,7,2,2,1,4,11,12,36,43,142,195,506,791,1445,1988,2984,4070,5457,7211
1961,M,9,114,237,12,2,1,1,1,2,2,3,6,7,12,18,29,39,79,108,154,200
1961,M,9,115,0,0,0,0,3,10,14,25,36,51,64,88,136,109,148,222,282,403,531
1961,M,9,116,0,0,0,0,1,4,5,10,14,19,24,33,51,41,55,82,103,148,191
1961,M,9,117,10,1,0,0,0,1,1,2,2,3,3,5,7,9,12,18,26,37,43
1961,M,9,118,19,10,5,4,4,5,6,8,10,15,21,27,41,42,57,85,116,164,217
1961,M,9,119,76,6,2,2,3,4,6,10,12,14,20,32,49,71,111,166,226,360,470
1961,M,9,120,4291,63,3,2,1,3,4,8,5,8,18,25,39,36,47,71,126,180,235
1961,M,9,121,177,15,6,4,7,9,13,22,27,34,46,59,90,111,136,204,277,360,470
1961,M,9,122,0,0,0,0,0,0,1,1,1,2,2,2,3,1,1,2,3,5,0
1961,M,9,123,51,12,7,6,10,13,17,34,41,64,87,116,180,185,251,375,511,731,957
1961,M,9,124,2,0,0,0,1,0,0,2,2,8,11,19,30,52,70,105,164,233,331
1961,M,9,125,4,1,1,1,1,1,2,5,6,11,15,21,32,40,54,81,90,127,148
1961,M,9,126,7,1,0,0,2,3,5,9,11,14,19,26,40,48,65,97,131,185,244
1961,M,9,127,133,11,4,3,4,5,8,14,16,21,29,40,61,73,99,148,200,286,374
1961,M,9,128,3,3,3,3,4,8,9,10,12,12,15,18,28,26,35,43,74,106,139
1961,M,9,129,13,12,12,11,17,34,37,41,51,50,68,79,123,111,150,240,306,434,574
1961,M,9,130,7,2,1,1,2,1,2,3,4,7,10,10,16,39,53,79,108,154,200
1961,M,9,131,3,1,0,0,1,1,1,1,2,3,4,5,7,17,23,35,46,69,87
1961,M,9,132,4,1,1,1,1,1,1,2,2,4,5,6,9,23,31,41,62,90,113
1961,M,9,133,4,1,0,0,0,1,1,1,1,3,4,7,10,166,224,337,460,657,861
1961,M,9,134,1,0,0,0,0,0,0,0,0,0,0,1,2,24,33,49,67,95,130
1961,M,9,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,142,63,1,0,1,1,1,2,1,1,2,2,3,5,5,4,7,10,11,17
1961,M,9,143,10,2,2,2,2,2,2,3,4,4,6,7,12,20,27,41,56,79,104
1961,M,9,144,12,3,3,3,3,3,3,4,5,6,8,11,16,25,36,54,74,106,139
1961,M,9,145,165,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,146,68,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,147,1100,32,12,8,5,2,1,1,1,0,0,0,1,0,0,0,0,0,0
1961,M,9,148,226,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,149,306,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,150,713,32,11,8,5,2,1,1,1,0,0,0,1,0,0,0,0,0,0
1961,M,9,151,2628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,152,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,153,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,154,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,155,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,156,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,157,3168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,M,9,158,147,12,5,3,6,9,13,15,16,20,29,36,55,235,317,473,632,890,1192
1961,M,9,159,1092,91,36,24,44,64,94,110,121,147,214,268,411,1741,2357,3512,4692,6586,8846
1961,M,9,160,41,13,22,27,67,126,146,125,153,85,115,79,123,49,57,82,100,143,191
1961,M,9,161,33,29,38,27,54,60,69,73,89,68,93,64,99,50,78,120,177,249,331
1961,M,9,162,45,25,39,35,76,116,133,121,148,93,127,87,135,63,85,128,175,249,331
1961,M,9,163,150,85,39,28,59,90,135,174,212,168,228,172,265,95,129,194,265,376,496
1961,M,9,164,70,39,18,13,32,50,71,88,108,83,113,84,129,45,61,92,126,180,235
1961,M,9,165,7,1,1,1,2,1,2,3,3,2,4,3,5,2,3,5,5,11,9
1961,M,9,166,11,6,11,10,23,36,41,36,44,27,37,25,39,17,23,35,49,69,87
1961,M,9,167,23,13,6,4,13,22,29,34,41,31,42,30,47,16,21,31,44,64,78
1961,M,9,168,21,138,224,174,195,288,308,230,281,141,191,99,152,59,80,120,162,233,304
1961,M,9,169,55,30,18,14,29,44,61,72,88,66,90,67,103,40,54,81,110,159,209
1961,M,9,170,15,8,5,4,9,14,18,21,26,19,26,19,29,11,15,23,31,42,61
1961,M,9,171,2,10,21,19,55,73,60,55,68,38,46,31,48,16,20,30,23,32,26
1961,M,9,172,144,60,75,67,192,312,366,348,425,271,373,246,379,156,210,316,431,615,809
1961,M,9,173,0,0,8,16,180,342,431,488,595,425,578,348,539,217,294,442,601,858,1131
1961,M,9,174,73,6,14,17,129,175,171,164,201,105,142,77,120,41,55,82,113,159,209
1961,M,9,175,55,16,10,9,25,56,75,74,90,62,85,62,95,47,66,99,152,217,304
1962,M,9,0,36248,2291,1043,818,1509,2536,3176,4050,4936,6455,8651,12927,19935,32670,44002,66652,92009,127811,175831
1962,M,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,M,9,2,2,1,1,1,2,3,3,2,3,1,1,1,1,2,3,5,5,10,8
1962,M,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,M,9,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1962,M,9,5,254,33,2,1,0,0,1,1,1,1,1,2,3,5,6,10,13,20,24
1962,M,9,6,6,1,0,0,1,1,0,1,1,0,1,1,2,1,1,2,3,5,8
1962,M,9,7,121,9,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,5,8
1962,M,9,8,958,157,8,4,1,1,3,3,4,5,7,9,14,25,33,50,70,99,135
1962,M,9,9,139,42,10,8,22,130,269,512,628,790,1054,1217,1877,1081,1455,2206,3050,4238,5854
1962,M,9,10,146,50,15,9,6,9,5,6,7,8,10,9,14,7,10,14,20,25,40
1962,M,9,11,7,1,1,1,1,2,1,2,2,3,3,5,7,4,5,8,13,15,24
1962,M,9,12,2,2,3,3,4,6,5,4,5,5,7,10,16,16,21,34,45,64,87
1962,M,9,13,24,5,2,1,1,3,3,4,4,6,8,9,14,8,12,18,25,34,48
1962,M,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,M,9,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0
1962,M,9,16,1,0,0,0,0,0,0,0,1,0,1,2,3,3,4,6,8,10,16
1962,M,9,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,M,9,18,30,32,27,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,M,9,19,274,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,M,9,20,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1962,M,9,21,7,6,3,1,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0
1962,M,9,22,5,0,0,0,0,0,1,1,2,2,2,4,6,5,6,10,15,20,24
1962,M,9,23,83,12,4,3,2,3,2,3,4,4,5,5,8,3,5,8,10,15,16
1962,M,9,24,3,3,7,6,2,1,0,1,1,2,2,2,3,3,3,5,8,10,16
1962,M,9,25,452,9,5,5,3,3,4,4,5,6,8,11,17,16,21,34,45,64,87
1962,M,9,26,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0
1962,M,9,27,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,M,9,28,354,98,11,4,0,0,0,0,0,0,0,0,0,1,1,2,3,5,0
1962,M,9,29,110,15,6,5,6,6,4,7,8,6,8,9,14,7,10,14,15,20,32
1962,M,9,30,63,22,6,4,4,8,6,7,9,7,9,11,20,29,40,61,83,118,159
1962,M,9,31,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0
1962,M,9,32,38,7,4,3,3,2,1,2,3,3,4,5,7,3,4,6,10,10,16
1962,M,9,33,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,3,5,8
1962,M,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,M,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,M,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,M,9,37,2,0,1,0,1,0,0,2,2,4,5,7,11,9,13,19,28,34,48
1962,M,9,38,7,4,2,1,2,2,1,4,2,2,3,4,6,3,3,5,8,10,16
1962,M,9,39,3,2,1,1,1,2,3,4,5,5,6,11,17,10,14,21,30,39,56
1962,M,9,40,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,5,0
1962,M,9,41,1,0,0,0,0,0,0,1,1,0,1,1,2,1,2,3,3,5,8
1962,M,9,42,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,2,3,5,8
1962,M,9,43,17,3,1,1,1,2,2,2,3,4,5,7,10,6,9,13,18,25,32
1962,M,9,44,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1962,M,9,45,0,0,0,0,0,1,2,5,6,20,26,50,77,102,137,208,288,399,556
1962,M,9,46,0,0,0,0,1,1,1,7,9,63,85,229,354,625,841,1274,1761,2449,3384
1962,M,9,47,1,0,1,1,2,8,43,128,157,609,813,1720,2655,3342,4499,6820,9423,13108,18094
1962,M,9,48,0,0,0,0,0,1,1,2,3,11,10,23,36,57,76,116,145,202,278
1962,M,9,49,0,0,0,0,1,1,2,6,8,27,40,76,118,156,209,317,453,631,874
1962,M,9,50,0,0,0,0,1,3,5,8,10,17,23,52,80,115,155,235,325,453,627
1962,M,9,51,2,3,2,2,3,8,11,30,36,112,150,283,438,588,792,1202,1659,2311,3185
1962,M,9,52,0,0,0,0,0,0,1,9,11,41,55,82,127,97,131,199,275,384,524
