RENGLON,ANIO,ENTIDAD,CVE_GEO,EDAD,SEXO,EMIGRANTES,INMIGRANTES,ENTIDAD_FEDERATIVA,FECHA
4660,1985-1989,Sonora,26,35--39,Mujeres,470,74,Sonora,1989-01-01
4661,1985-1989,Sonora,26,40--44,Hombres,148,90,Sonora,1989-01-01
4662,1985-1989,Sonora,26,40--44,Mujeres,284,50,Sonora,1989-01-01
4663,1985-1989,Sonora,26,45--49,Hombres,103,63,Sonora,1989-01-01
4664,1985-1989,Sonora,26,45--49,Mujeres,187,38,Sonora,1989-01-01
4665,1985-1989,Sonora,26,50--54,Hombres,74,48,Sonora,1989-01-01
4666,1985-1989,Sonora,26,50--54,Mujeres,131,32,Sonora,1989-01-01
4667,1985-1989,Sonora,26,55--59,Hombres,54,42,Sonora,1989-01-01
4668,1985-1989,Sonora,26,55--59,Mujeres,93,30,Sonora,1989-01-01
4669,1985-1989,Sonora,26,60--64,Hombres,36,35,Sonora,1989-01-01
4670,1985-1989,Sonora,26,60--64,Mujeres,66,23,Sonora,1989-01-01
4671,1985-1989,Sonora,26,65--69,Hombres,23,22,Sonora,1989-01-01
4672,1985-1989,Sonora,26,65--69,Mujeres,45,16,Sonora,1989-01-01
4673,1985-1989,Sonora,26,70--74,Hombres,14,11,Sonora,1989-01-01
4674,1985-1989,Sonora,26,70--74,Mujeres,30,10,Sonora,1989-01-01
4675,1985-1989,Sonora,26,75--79,Hombres,8,5,Sonora,1989-01-01
4676,1985-1989,Sonora,26,75--79,Mujeres,19,6,Sonora,1989-01-01
4677,1985-1989,Sonora,26,80--84,Hombres,4,2,Sonora,1989-01-01
4678,1985-1989,Sonora,26,80--84,Mujeres,10,4,Sonora,1989-01-01
4679,1985-1989,Sonora,26,85--89,Hombres,1,1,Sonora,1989-01-01
4680,1985-1989,Sonora,26,85--89,Mujeres,4,1,Sonora,1989-01-01
4681,1985-1989,Tabasco,27,00--04,Hombres,170,9,Tabasco,1989-01-01
4682,1985-1989,Tabasco,27,00--04,Mujeres,153,9,Tabasco,1989-01-01
4683,1985-1989,Tabasco,27,05--09,Hombres,144,7,Tabasco,1989-01-01
4684,1985-1989,Tabasco,27,05--09,Mujeres,131,8,Tabasco,1989-01-01
4685,1985-1989,Tabasco,27,10--14,Hombres,164,6,Tabasco,1989-01-01
4686,1985-1989,Tabasco,27,10--14,Mujeres,128,7,Tabasco,1989-01-01
4687,1985-1989,Tabasco,27,15--19,Hombres,489,9,Tabasco,1989-01-01
4688,1985-1989,Tabasco,27,15--19,Mujeres,249,7,Tabasco,1989-01-01
4689,1985-1989,Tabasco,27,20--24,Hombres,262,12,Tabasco,1989-01-01
4690,1985-1989,Tabasco,27,20--24,Mujeres,215,7,Tabasco,1989-01-01
4691,1985-1989,Tabasco,27,25--29,Hombres,95,12,Tabasco,1989-01-01
4692,1985-1989,Tabasco,27,25--29,Mujeres,110,6,Tabasco,1989-01-01
4693,1985-1989,Tabasco,27,30--34,Hombres,41,9,Tabasco,1989-01-01
4694,1985-1989,Tabasco,27,30--34,Mujeres,52,5,Tabasco,1989-01-01
4695,1985-1989,Tabasco,27,35--39,Hombres,22,6,Tabasco,1989-01-01
4696,1985-1989,Tabasco,27,35--39,Mujeres,27,3,Tabasco,1989-01-01
4697,1985-1989,Tabasco,27,40--44,Hombres,15,4,Tabasco,1989-01-01
4698,1985-1989,Tabasco,27,40--44,Mujeres,16,2,Tabasco,1989-01-01
4699,1985-1989,Tabasco,27,45--49,Hombres,10,3,Tabasco,1989-01-01
4700,1985-1989,Tabasco,27,45--49,Mujeres,10,1,Tabasco,1989-01-01
4701,1985-1989,Tabasco,27,50--54,Hombres,7,2,Tabasco,1989-01-01
4702,1985-1989,Tabasco,27,50--54,Mujeres,6,1,Tabasco,1989-01-01
4703,1985-1989,Tabasco,27,55--59,Hombres,5,2,Tabasco,1989-01-01
4704,1985-1989,Tabasco,27,55--59,Mujeres,4,1,Tabasco,1989-01-01
4705,1985-1989,Tabasco,27,60--64,Hombres,3,1,Tabasco,1989-01-01
4706,1985-1989,Tabasco,27,60--64,Mujeres,3,1,Tabasco,1989-01-01
4707,1985-1989,Tabasco,27,65--69,Hombres,2,1,Tabasco,1989-01-01
4708,1985-1989,Tabasco,27,65--69,Mujeres,2,0,Tabasco,1989-01-01
4709,1985-1989,Tabasco,27,70--74,Hombres,1,0,Tabasco,1989-01-01
4710,1985-1989,Tabasco,27,70--74,Mujeres,1,0,Tabasco,1989-01-01
4711,1985-1989,Tabasco,27,75--79,Hombres,1,0,Tabasco,1989-01-01
4712,1985-1989,Tabasco,27,75--79,Mujeres,1,0,Tabasco,1989-01-01
4713,1985-1989,Tabasco,27,80--84,Hombres,0,0,Tabasco,1989-01-01
4714,1985-1989,Tabasco,27,80--84,Mujeres,1,0,Tabasco,1989-01-01
4715,1985-1989,Tabasco,27,85--89,Hombres,0,0,Tabasco,1989-01-01
4716,1985-1989,Tabasco,27,85--89,Mujeres,0,0,Tabasco,1989-01-01
4717,1985-1989,Tamaulipas,28,00--04,Hombres,2913,215,Tamaulipas,1989-01-01
4718,1985-1989,Tamaulipas,28,00--04,Mujeres,4127,279,Tamaulipas,1989-01-01
4719,1985-1989,Tamaulipas,28,05--09,Hombres,2402,171,Tamaulipas,1989-01-01
4720,1985-1989,Tamaulipas,28,05--09,Mujeres,3421,227,Tamaulipas,1989-01-01
4721,1985-1989,Tamaulipas,28,10--14,Hombres,2974,164,Tamaulipas,1989-01-01
4722,1985-1989,Tamaulipas,28,10--14,Mujeres,3631,209,Tamaulipas,1989-01-01
4723,1985-1989,Tamaulipas,28,15--19,Hombres,9681,255,Tamaulipas,1989-01-01
4724,1985-1989,Tamaulipas,28,15--19,Mujeres,7738,235,Tamaulipas,1989-01-01
4725,1985-1989,Tamaulipas,28,20--24,Hombres,5393,351,Tamaulipas,1989-01-01
4726,1985-1989,Tamaulipas,28,20--24,Mujeres,7005,263,Tamaulipas,1989-01-01
4727,1985-1989,Tamaulipas,28,25--29,Hombres,1944,335,Tamaulipas,1989-01-01
4728,1985-1989,Tamaulipas,28,25--29,Mujeres,3655,237,Tamaulipas,1989-01-01
4729,1985-1989,Tamaulipas,28,30--34,Hombres,833,249,Tamaulipas,1989-01-01
4730,1985-1989,Tamaulipas,28,30--34,Mujeres,1769,172,Tamaulipas,1989-01-01
4731,1985-1989,Tamaulipas,28,35--39,Hombres,459,173,Tamaulipas,1989-01-01
4732,1985-1989,Tamaulipas,28,35--39,Mujeres,933,116,Tamaulipas,1989-01-01
4733,1985-1989,Tamaulipas,28,40--44,Hombres,314,125,Tamaulipas,1989-01-01
4734,1985-1989,Tamaulipas,28,40--44,Mujeres,584,82,Tamaulipas,1989-01-01
4735,1985-1989,Tamaulipas,28,45--49,Hombres,226,90,Tamaulipas,1989-01-01
4736,1985-1989,Tamaulipas,28,45--49,Mujeres,396,63,Tamaulipas,1989-01-01
4737,1985-1989,Tamaulipas,28,50--54,Hombres,164,70,Tamaulipas,1989-01-01
4738,1985-1989,Tamaulipas,28,50--54,Mujeres,281,56,Tamaulipas,1989-01-01
4739,1985-1989,Tamaulipas,28,55--59,Hombres,117,62,Tamaulipas,1989-01-01
4740,1985-1989,Tamaulipas,28,55--59,Mujeres,203,51,Tamaulipas,1989-01-01
4741,1985-1989,Tamaulipas,28,60--64,Hombres,79,49,Tamaulipas,1989-01-01
4742,1985-1989,Tamaulipas,28,60--64,Mujeres,141,39,Tamaulipas,1989-01-01
4743,1985-1989,Tamaulipas,28,65--69,Hombres,50,30,Tamaulipas,1989-01-01
4744,1985-1989,Tamaulipas,28,65--69,Mujeres,95,26,Tamaulipas,1989-01-01
4745,1985-1989,Tamaulipas,28,70--74,Hombres,31,16,Tamaulipas,1989-01-01
4746,1985-1989,Tamaulipas,28,70--74,Mujeres,63,17,Tamaulipas,1989-01-01
4747,1985-1989,Tamaulipas,28,75--79,Hombres,19,9,Tamaulipas,1989-01-01
4748,1985-1989,Tamaulipas,28,75--79,Mujeres,42,11,Tamaulipas,1989-01-01
4749,1985-1989,Tamaulipas,28,80--84,Hombres,11,5,Tamaulipas,1989-01-01
4750,1985-1989,Tamaulipas,28,80--84,Mujeres,25,6,Tamaulipas,1989-01-01
4751,1985-1989,Tamaulipas,28,85--89,Hombres,4,3,Tamaulipas,1989-01-01
4752,1985-1989,Tamaulipas,28,85--89,Mujeres,12,3,Tamaulipas,1989-01-01
4753,1985-1989,Tlaxcala,29,00--04,Hombres,545,6,Tlaxcala,1989-01-01
4754,1985-1989,Tlaxcala,29,00--04,Mujeres,429,5,Tlaxcala,1989-01-01
4755,1985-1989,Tlaxcala,29,05--09,Hombres,441,5,Tlaxcala,1989-01-01
4756,1985-1989,Tlaxcala,29,05--09,Mujeres,350,4,Tlaxcala,1989-01-01
4757,1985-1989,Tlaxcala,29,10--14,Hombres,516,4,Tlaxcala,1989-01-01
4758,1985-1989,Tlaxcala,29,10--14,Mujeres,348,3,Tlaxcala,1989-01-01
4759,1985-1989,Tlaxcala,29,15--19,Hombres,1531,6,Tlaxcala,1989-01-01
4760,1985-1989,Tlaxcala,29,15--19,Mujeres,673,3,Tlaxcala,1989-01-01
4761,1985-1989,Tlaxcala,29,20--24,Hombres,787,8,Tlaxcala,1989-01-01
4762,1985-1989,Tlaxcala,29,20--24,Mujeres,566,3,Tlaxcala,1989-01-01
4763,1985-1989,Tlaxcala,29,25--29,Hombres,275,7,Tlaxcala,1989-01-01
4764,1985-1989,Tlaxcala,29,25--29,Mujeres,289,3,Tlaxcala,1989-01-01
4765,1985-1989,Tlaxcala,29,30--34,Hombres,118,5,Tlaxcala,1989-01-01
4766,1985-1989,Tlaxcala,29,30--34,Mujeres,139,2,Tlaxcala,1989-01-01
4767,1985-1989,Tlaxcala,29,35--39,Hombres,65,4,Tlaxcala,1989-01-01
4768,1985-1989,Tlaxcala,29,35--39,Mujeres,72,1,Tlaxcala,1989-01-01
4769,1985-1989,Tlaxcala,29,40--44,Hombres,44,3,Tlaxcala,1989-01-01
4770,1985-1989,Tlaxcala,29,40--44,Mujeres,45,1,Tlaxcala,1989-01-01
4771,1985-1989,Tlaxcala,29,45--49,Hombres,31,2,Tlaxcala,1989-01-01
4772,1985-1989,Tlaxcala,29,45--49,Mujeres,30,1,Tlaxcala,1989-01-01
4773,1985-1989,Tlaxcala,29,50--54,Hombres,22,1,Tlaxcala,1989-01-01
4774,1985-1989,Tlaxcala,29,50--54,Mujeres,21,1,Tlaxcala,1989-01-01
4775,1985-1989,Tlaxcala,29,55--59,Hombres,17,1,Tlaxcala,1989-01-01
4776,1985-1989,Tlaxcala,29,55--59,Mujeres,16,1,Tlaxcala,1989-01-01
4777,1985-1989,Tlaxcala,29,60--64,Hombres,12,1,Tlaxcala,1989-01-01
4778,1985-1989,Tlaxcala,29,60--64,Mujeres,12,1,Tlaxcala,1989-01-01
4779,1985-1989,Tlaxcala,29,65--69,Hombres,8,1,Tlaxcala,1989-01-01
4780,1985-1989,Tlaxcala,29,65--69,Mujeres,8,0,Tlaxcala,1989-01-01
4781,1985-1989,Tlaxcala,29,70--74,Hombres,5,0,Tlaxcala,1989-01-01
4782,1985-1989,Tlaxcala,29,70--74,Mujeres,6,0,Tlaxcala,1989-01-01
4783,1985-1989,Tlaxcala,29,75--79,Hombres,3,0,Tlaxcala,1989-01-01
4784,1985-1989,Tlaxcala,29,75--79,Mujeres,4,0,Tlaxcala,1989-01-01
4785,1985-1989,Tlaxcala,29,80--84,Hombres,2,0,Tlaxcala,1989-01-01
4786,1985-1989,Tlaxcala,29,80--84,Mujeres,2,0,Tlaxcala,1989-01-01
4787,1985-1989,Tlaxcala,29,85--89,Hombres,1,0,Tlaxcala,1989-01-01
4788,1985-1989,Tlaxcala,29,85--89,Mujeres,1,0,Tlaxcala,1989-01-01
4789,1985-1989,Veracruz,30,00--04,Hombres,2553,67,Veracruz,1989-01-01
4790,1985-1989,Veracruz,30,00--04,Mujeres,1857,69,Veracruz,1989-01-01
4791,1985-1989,Veracruz,30,05--09,Hombres,2104,53,Veracruz,1989-01-01
4792,1985-1989,Veracruz,30,05--09,Mujeres,1534,56,Veracruz,1989-01-01
4793,1985-1989,Veracruz,30,10--14,Hombres,2493,49,Veracruz,1989-01-01
4794,1985-1989,Veracruz,30,10--14,Mujeres,1545,49,Veracruz,1989-01-01
4795,1985-1989,Veracruz,30,15--19,Hombres,7583,71,Veracruz,1989-01-01
4796,1985-1989,Veracruz,30,15--19,Mujeres,3075,51,Veracruz,1989-01-01
4797,1985-1989,Veracruz,30,20--24,Hombres,4059,94,Veracruz,1989-01-01
4798,1985-1989,Veracruz,30,20--24,Mujeres,2689,56,Veracruz,1989-01-01
4799,1985-1989,Veracruz,30,25--29,Hombres,1471,91,Veracruz,1989-01-01
4800,1985-1989,Veracruz,30,25--29,Mujeres,1413,51,Veracruz,1989-01-01
4801,1985-1989,Veracruz,30,30--34,Hombres,648,69,Veracruz,1989-01-01
4802,1985-1989,Veracruz,30,30--34,Mujeres,702,38,Veracruz,1989-01-01
4803,1985-1989,Veracruz,30,35--39,Hombres,370,50,Veracruz,1989-01-01
4804,1985-1989,Veracruz,30,35--39,Mujeres,381,26,Veracruz,1989-01-01
4805,1985-1989,Veracruz,30,40--44,Hombres,255,36,Veracruz,1989-01-01
4806,1985-1989,Veracruz,30,40--44,Mujeres,239,19,Veracruz,1989-01-01
4807,1985-1989,Veracruz,30,45--49,Hombres,178,26,Veracruz,1989-01-01
4808,1985-1989,Veracruz,30,45--49,Mujeres,157,14,Veracruz,1989-01-01
4809,1985-1989,Veracruz,30,50--54,Hombres,126,19,Veracruz,1989-01-01
4810,1985-1989,Veracruz,30,50--54,Mujeres,109,12,Veracruz,1989-01-01
4811,1985-1989,Veracruz,30,55--59,Hombres,88,16,Veracruz,1989-01-01
4812,1985-1989,Veracruz,30,55--59,Mujeres,78,11,Veracruz,1989-01-01
4813,1985-1989,Veracruz,30,60--64,Hombres,59,13,Veracruz,1989-01-01
4814,1985-1989,Veracruz,30,60--64,Mujeres,54,8,Veracruz,1989-01-01
4815,1985-1989,Veracruz,30,65--69,Hombres,38,8,Veracruz,1989-01-01
4816,1985-1989,Veracruz,30,65--69,Mujeres,37,5,Veracruz,1989-01-01
4817,1985-1989,Veracruz,30,70--74,Hombres,23,4,Veracruz,1989-01-01
4818,1985-1989,Veracruz,30,70--74,Mujeres,25,4,Veracruz,1989-01-01
4819,1985-1989,Veracruz,30,75--79,Hombres,14,2,Veracruz,1989-01-01
4820,1985-1989,Veracruz,30,75--79,Mujeres,16,2,Veracruz,1989-01-01
4821,1985-1989,Veracruz,30,80--84,Hombres,8,1,Veracruz,1989-01-01
4822,1985-1989,Veracruz,30,80--84,Mujeres,9,1,Veracruz,1989-01-01
4823,1985-1989,Veracruz,30,85--89,Hombres,3,1,Veracruz,1989-01-01
4824,1985-1989,Veracruz,30,85--89,Mujeres,4,1,Veracruz,1989-01-01
4825,1985-1989,Yucatán,31,00--04,Hombres,930,43,Yucatán,1989-01-01
4826,1985-1989,Yucatán,31,00--04,Mujeres,670,59,Yucatán,1989-01-01
4827,1985-1989,Yucatán,31,05--09,Hombres,726,32,Yucatán,1989-01-01
4828,1985-1989,Yucatán,31,05--09,Mujeres,525,46,Yucatán,1989-01-01
4829,1985-1989,Yucatán,31,10--14,Hombres,854,29,Yucatán,1989-01-01
4830,1985-1989,Yucatán,31,10--14,Mujeres,529,40,Yucatán,1989-01-01
4831,1985-1989,Yucatán,31,15--19,Hombres,2608,43,Yucatán,1989-01-01
4832,1985-1989,Yucatán,31,15--19,Mujeres,1063,42,Yucatán,1989-01-01
4833,1985-1989,Yucatán,31,20--24,Hombres,1392,56,Yucatán,1989-01-01
4834,1985-1989,Yucatán,31,20--24,Mujeres,920,45,Yucatán,1989-01-01
4835,1985-1989,Yucatán,31,25--29,Hombres,507,54,Yucatán,1989-01-01
4836,1985-1989,Yucatán,31,25--29,Mujeres,480,41,Yucatán,1989-01-01
4837,1985-1989,Yucatán,31,30--34,Hombres,229,43,Yucatán,1989-01-01
4838,1985-1989,Yucatán,31,30--34,Mujeres,244,31,Yucatán,1989-01-01
4839,1985-1989,Yucatán,31,35--39,Hombres,134,31,Yucatán,1989-01-01
4840,1985-1989,Yucatán,31,35--39,Mujeres,135,22,Yucatán,1989-01-01
4841,1985-1989,Yucatán,31,40--44,Hombres,93,23,Yucatán,1989-01-01
4842,1985-1989,Yucatán,31,40--44,Mujeres,86,16,Yucatán,1989-01-01
4843,1985-1989,Yucatán,31,45--49,Hombres,64,16,Yucatán,1989-01-01
4844,1985-1989,Yucatán,31,45--49,Mujeres,56,12,Yucatán,1989-01-01
4845,1985-1989,Yucatán,31,50--54,Hombres,46,12,Yucatán,1989-01-01
4846,1985-1989,Yucatán,31,50--54,Mujeres,40,10,Yucatán,1989-01-01
4847,1985-1989,Yucatán,31,55--59,Hombres,34,11,Yucatán,1989-01-01
4848,1985-1989,Yucatán,31,55--59,Mujeres,29,10,Yucatán,1989-01-01
4849,1985-1989,Yucatán,31,60--64,Hombres,25,10,Yucatán,1989-01-01
4850,1985-1989,Yucatán,31,60--64,Mujeres,22,8,Yucatán,1989-01-01
4851,1985-1989,Yucatán,31,65--69,Hombres,18,7,Yucatán,1989-01-01
4852,1985-1989,Yucatán,31,65--69,Mujeres,16,6,Yucatán,1989-01-01
4853,1985-1989,Yucatán,31,70--74,Hombres,12,4,Yucatán,1989-01-01
4854,1985-1989,Yucatán,31,70--74,Mujeres,12,4,Yucatán,1989-01-01
4855,1985-1989,Yucatán,31,75--79,Hombres,8,2,Yucatán,1989-01-01
4856,1985-1989,Yucatán,31,75--79,Mujeres,8,2,Yucatán,1989-01-01
4857,1985-1989,Yucatán,31,80--84,Hombres,4,1,Yucatán,1989-01-01
4858,1985-1989,Yucatán,31,80--84,Mujeres,4,1,Yucatán,1989-01-01
4859,1985-1989,Yucatán,31,85--89,Hombres,1,0,Yucatán,1989-01-01
4860,1985-1989,Yucatán,31,85--89,Mujeres,2,1,Yucatán,1989-01-01
4861,1985-1989,Zacatecas,32,00--04,Hombres,7514,430,Zacatecas,1989-01-01
4862,1985-1989,Zacatecas,32,00--04,Mujeres,5085,333,Zacatecas,1989-01-01
4863,1985-1989,Zacatecas,32,05--09,Hombres,5911,323,Zacatecas,1989-01-01
4864,1985-1989,Zacatecas,32,05--09,Mujeres,4006,256,Zacatecas,1989-01-01
4865,1985-1989,Zacatecas,32,10--14,Hombres,7010,300,Zacatecas,1989-01-01
4866,1985-1989,Zacatecas,32,10--14,Mujeres,4091,229,Zacatecas,1989-01-01
4867,1985-1989,Zacatecas,32,15--19,Hombres,20150,412,Zacatecas,1989-01-01
4868,1985-1989,Zacatecas,32,15--19,Mujeres,7904,233,Zacatecas,1989-01-01
4869,1985-1989,Zacatecas,32,20--24,Hombres,9419,475,Zacatecas,1989-01-01
4870,1985-1989,Zacatecas,32,20--24,Mujeres,6271,228,Zacatecas,1989-01-01
4871,1985-1989,Zacatecas,32,25--29,Hombres,3043,404,Zacatecas,1989-01-01
4872,1985-1989,Zacatecas,32,25--29,Mujeres,2970,187,Zacatecas,1989-01-01
4873,1985-1989,Zacatecas,32,30--34,Hombres,1300,300,Zacatecas,1989-01-01
4874,1985-1989,Zacatecas,32,30--34,Mujeres,1396,131,Zacatecas,1989-01-01
4875,1985-1989,Zacatecas,32,35--39,Hombres,747,216,Zacatecas,1989-01-01
4876,1985-1989,Zacatecas,32,35--39,Mujeres,753,89,Zacatecas,1989-01-01
4877,1985-1989,Zacatecas,32,40--44,Hombres,535,164,Zacatecas,1989-01-01
4878,1985-1989,Zacatecas,32,40--44,Mujeres,491,68,Zacatecas,1989-01-01
4879,1985-1989,Zacatecas,32,45--49,Hombres,398,123,Zacatecas,1989-01-01
4880,1985-1989,Zacatecas,32,45--49,Mujeres,343,52,Zacatecas,1989-01-01
4881,1985-1989,Zacatecas,32,50--54,Hombres,299,97,Zacatecas,1989-01-01
4882,1985-1989,Zacatecas,32,50--54,Mujeres,247,47,Zacatecas,1989-01-01
4883,1985-1989,Zacatecas,32,55--59,Hombres,225,89,Zacatecas,1989-01-01
4884,1985-1989,Zacatecas,32,55--59,Mujeres,181,44,Zacatecas,1989-01-01
4885,1985-1989,Zacatecas,32,60--64,Hombres,161,77,Zacatecas,1989-01-01
4886,1985-1989,Zacatecas,32,60--64,Mujeres,131,36,Zacatecas,1989-01-01
4887,1985-1989,Zacatecas,32,65--69,Hombres,111,52,Zacatecas,1989-01-01
4888,1985-1989,Zacatecas,32,65--69,Mujeres,93,25,Zacatecas,1989-01-01
4889,1985-1989,Zacatecas,32,70--74,Hombres,72,27,Zacatecas,1989-01-01
4890,1985-1989,Zacatecas,32,70--74,Mujeres,66,18,Zacatecas,1989-01-01
4891,1985-1989,Zacatecas,32,75--79,Hombres,47,17,Zacatecas,1989-01-01
4892,1985-1989,Zacatecas,32,75--79,Mujeres,47,13,Zacatecas,1989-01-01
4893,1985-1989,Zacatecas,32,80--84,Hombres,30,10,Zacatecas,1989-01-01
4894,1985-1989,Zacatecas,32,80--84,Mujeres,29,8,Zacatecas,1989-01-01
4895,1985-1989,Zacatecas,32,85--89,Hombres,13,3,Zacatecas,1989-01-01
4896,1985-1989,Zacatecas,32,85--89,Mujeres,13,3,Zacatecas,1989-01-01
4933,1990-1994,Aguascalientes,1,00--04,Hombres,2988,162,Aguascalientes,1994-01-01
4934,1990-1994,Aguascalientes,1,00--04,Mujeres,1661,156,Aguascalientes,1994-01-01
4935,1990-1994,Aguascalientes,1,05--09,Hombres,2292,113,Aguascalientes,1994-01-01
4936,1990-1994,Aguascalientes,1,05--09,Mujeres,1280,112,Aguascalientes,1994-01-01
4937,1990-1994,Aguascalientes,1,10--14,Hombres,2603,87,Aguascalientes,1994-01-01
4938,1990-1994,Aguascalientes,1,10--14,Mujeres,1241,88,Aguascalientes,1994-01-01
4939,1990-1994,Aguascalientes,1,15--19,Hombres,8474,122,Aguascalientes,1994-01-01
4940,1990-1994,Aguascalientes,1,15--19,Mujeres,2630,91,Aguascalientes,1994-01-01
4941,1990-1994,Aguascalientes,1,20--24,Hombres,4686,188,Aguascalientes,1994-01-01
4942,1990-1994,Aguascalientes,1,20--24,Mujeres,2368,113,Aguascalientes,1994-01-01
4943,1990-1994,Aguascalientes,1,25--29,Hombres,1722,193,Aguascalientes,1994-01-01
4944,1990-1994,Aguascalientes,1,25--29,Mujeres,1261,108,Aguascalientes,1994-01-01
4945,1990-1994,Aguascalientes,1,30--34,Hombres,771,150,Aguascalientes,1994-01-01
4946,1990-1994,Aguascalientes,1,30--34,Mujeres,635,78,Aguascalientes,1994-01-01
4947,1990-1994,Aguascalientes,1,35--39,Hombres,420,98,Aguascalientes,1994-01-01
4948,1990-1994,Aguascalientes,1,35--39,Mujeres,333,48,Aguascalientes,1994-01-01
4949,1990-1994,Aguascalientes,1,40--44,Hombres,263,61,Aguascalientes,1994-01-01
4950,1990-1994,Aguascalientes,1,40--44,Mujeres,192,30,Aguascalientes,1994-01-01
4951,1990-1994,Aguascalientes,1,45--49,Hombres,183,41,Aguascalientes,1994-01-01
4952,1990-1994,Aguascalientes,1,45--49,Mujeres,126,22,Aguascalientes,1994-01-01
4953,1990-1994,Aguascalientes,1,50--54,Hombres,123,29,Aguascalientes,1994-01-01
4954,1990-1994,Aguascalientes,1,50--54,Mujeres,84,18,Aguascalientes,1994-01-01
4955,1990-1994,Aguascalientes,1,55--59,Hombres,86,24,Aguascalientes,1994-01-01
4956,1990-1994,Aguascalientes,1,55--59,Mujeres,60,15,Aguascalientes,1994-01-01
4957,1990-1994,Aguascalientes,1,60--64,Hombres,62,19,Aguascalientes,1994-01-01
4958,1990-1994,Aguascalientes,1,60--64,Mujeres,45,13,Aguascalientes,1994-01-01
4959,1990-1994,Aguascalientes,1,65--69,Hombres,42,12,Aguascalientes,1994-01-01
4960,1990-1994,Aguascalientes,1,65--69,Mujeres,33,9,Aguascalientes,1994-01-01
4961,1990-1994,Aguascalientes,1,70--74,Hombres,27,7,Aguascalientes,1994-01-01
4962,1990-1994,Aguascalientes,1,70--74,Mujeres,24,6,Aguascalientes,1994-01-01
4963,1990-1994,Aguascalientes,1,75--79,Hombres,18,4,Aguascalientes,1994-01-01
4964,1990-1994,Aguascalientes,1,75--79,Mujeres,15,4,Aguascalientes,1994-01-01
4965,1990-1994,Aguascalientes,1,80--84,Hombres,10,2,Aguascalientes,1994-01-01
4966,1990-1994,Aguascalientes,1,80--84,Mujeres,9,3,Aguascalientes,1994-01-01
4967,1990-1994,Aguascalientes,1,85--89,Hombres,5,1,Aguascalientes,1994-01-01
4968,1990-1994,Aguascalientes,1,85--89,Mujeres,5,1,Aguascalientes,1994-01-01
4969,1990-1994,Baja California,2,00--04,Hombres,1722,1120,Baja California,1994-01-01
4970,1990-1994,Baja California,2,00--04,Mujeres,3443,1266,Baja California,1994-01-01
4971,1990-1994,Baja California,2,05--09,Hombres,1278,757,Baja California,1994-01-01
4972,1990-1994,Baja California,2,05--09,Mujeres,2573,886,Baja California,1994-01-01
4973,1990-1994,Baja California,2,10--14,Hombres,1446,585,Baja California,1994-01-01
4974,1990-1994,Baja California,2,10--14,Mujeres,2461,683,Baja California,1994-01-01
4975,1990-1994,Baja California,2,15--19,Hombres,5356,931,Baja California,1994-01-01
4976,1990-1994,Baja California,2,15--19,Mujeres,5679,773,Baja California,1994-01-01
4977,1990-1994,Baja California,2,20--24,Hombres,3520,1701,Baja California,1994-01-01
4978,1990-1994,Baja California,2,20--24,Mujeres,5729,1068,Baja California,1994-01-01
4979,1990-1994,Baja California,2,25--29,Hombres,1407,1902,Baja California,1994-01-01
4980,1990-1994,Baja California,2,25--29,Mujeres,3242,1094,Baja California,1994-01-01
4981,1990-1994,Baja California,2,30--34,Hombres,617,1441,Baja California,1994-01-01
4982,1990-1994,Baja California,2,30--34,Mujeres,1632,792,Baja California,1994-01-01
4983,1990-1994,Baja California,2,35--39,Hombres,318,890,Baja California,1994-01-01
4984,1990-1994,Baja California,2,35--39,Mujeres,834,471,Baja California,1994-01-01
4985,1990-1994,Baja California,2,40--44,Hombres,190,528,Baja California,1994-01-01
4986,1990-1994,Baja California,2,40--44,Mujeres,470,286,Baja California,1994-01-01
4987,1990-1994,Baja California,2,45--49,Hombres,130,350,Baja California,1994-01-01
4988,1990-1994,Baja California,2,45--49,Mujeres,306,214,Baja California,1994-01-01
4989,1990-1994,Baja California,2,50--54,Hombres,89,255,Baja California,1994-01-01
4990,1990-1994,Baja California,2,50--54,Mujeres,209,174,Baja California,1994-01-01
4991,1990-1994,Baja California,2,55--59,Hombres,63,208,Baja California,1994-01-01
4992,1990-1994,Baja California,2,55--59,Mujeres,148,146,Baja California,1994-01-01
4993,1990-1994,Baja California,2,60--64,Hombres,44,165,Baja California,1994-01-01
4994,1990-1994,Baja California,2,60--64,Mujeres,107,113,Baja California,1994-01-01
4995,1990-1994,Baja California,2,65--69,Hombres,29,103,Baja California,1994-01-01
4996,1990-1994,Baja California,2,65--69,Mujeres,74,75,Baja California,1994-01-01
4997,1990-1994,Baja California,2,70--74,Hombres,17,54,Baja California,1994-01-01
4998,1990-1994,Baja California,2,70--74,Mujeres,48,48,Baja California,1994-01-01
4999,1990-1994,Baja California,2,75--79,Hombres,9,24,Baja California,1994-01-01
5000,1990-1994,Baja California,2,75--79,Mujeres,29,27,Baja California,1994-01-01
5001,1990-1994,Baja California,2,80--84,Hombres,4,9,Baja California,1994-01-01
5002,1990-1994,Baja California,2,80--84,Mujeres,16,17,Baja California,1994-01-01
5003,1990-1994,Baja California,2,85--89,Hombres,2,3,Baja California,1994-01-01
5004,1990-1994,Baja California,2,85--89,Mujeres,8,7,Baja California,1994-01-01
